family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Bar_Range:lo@p40,SHORT,counter,standard,46010,2091.36,434.057,9,77.8,77.8,77.8,1.322,-59.9,1,5,3,4,2,0,0,50.0,False,none
F13,Bar_Range:lo@p30,LONG,aligned,standard,39856,1811.64,376.0,1,100.0,100.0,100.0,999.0,8.8,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p30,LONG,counter,standard,35858,1629.91,338.283,9,77.8,77.8,77.8,1.399,-39.3,1,3,2,5,4,0,0,77.8,False,none
F13,Bar_Range:lo@p30,SHORT,aligned,standard,35858,1629.91,338.283,9,55.6,55.6,55.6,0.53,-76.1,0,3,1,5,2,0,0,33.3,False,none
F13,Bar_Range:lo@p30,SHORT,counter,standard,39856,1811.64,376.0,1,100.0,100.0,100.0,999.0,8.8,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p20,LONG,aligned,standard,32758,1489.0,309.038,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p20,LONG,counter,standard,28967,1316.68,273.274,2,50.0,50.0,50.0,0.596,-15.1,0,2,1,2,1,0,0,40.0,False,none
F13,Bar_Range:lo@p20,SHORT,aligned,standard,28967,1316.68,273.274,2,100.0,100.0,100.0,999.0,0.6,1,2,2,2,2,0,0,100.0,True,STAR
F13,Bar_Range:lo@p20,SHORT,counter,standard,32758,1489.0,309.038,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p10,LONG,aligned,standard,23795,1081.59,224.481,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p10,LONG,counter,standard,20737,942.59,195.632,1,0.0,0.0,0.0,0.0,-15.1,0,1,0,1,0,0,0,0.0,False,none
F13,Bar_Range:lo@p10,SHORT,aligned,standard,20737,942.59,195.632,1,100.0,100.0,100.0,999.0,0.6,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p10,SHORT,counter,standard,23795,1081.59,224.481,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p5,LONG,aligned,standard,18092,822.36,170.679,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p5,LONG,counter,standard,15533,706.05,146.538,1,0.0,0.0,0.0,0.0,-15.1,0,1,0,1,0,0,0,0.0,False,none
F13,Bar_Range:lo@p5,SHORT,aligned,standard,15533,706.05,146.538,1,100.0,100.0,100.0,999.0,0.6,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p5,SHORT,counter,standard,18092,822.36,170.679,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p3,LONG,aligned,standard,14742,670.09,139.075,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p3,LONG,counter,standard,12564,571.09,118.528,1,0.0,0.0,0.0,0.0,-15.1,0,1,0,1,0,0,0,0.0,False,none
F13,Bar_Range:lo@p3,SHORT,aligned,standard,12564,571.09,118.528,1,100.0,100.0,100.0,999.0,0.6,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p3,SHORT,counter,standard,14742,670.09,139.075,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p1,LONG,aligned,standard,9700,440.91,91.509,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bar_Range:lo@p1,LONG,counter,standard,8216,373.45,77.509,1,0.0,0.0,0.0,0.0,-15.1,0,1,0,1,0,0,0,0.0,False,none
F13,Bar_Range:lo@p1,SHORT,aligned,standard,8216,373.45,77.509,1,100.0,100.0,100.0,999.0,0.6,1,1,1,1,1,0,0,100.0,True,STAR
F13,Bar_Range:lo@p1,SHORT,counter,standard,9700,440.91,91.509,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Bars_Since_Flip:hi@p50,LONG,aligned,standard,34583,1571.95,326.255,596,81.4,81.4,81.4,1.393,-354.5,6,22,16,6,5,0,0,79.4,False,none
F13,Bars_Since_Flip:hi@p50,LONG,counter,standard,33769,1534.95,318.575,679,83.1,83.3,83.1,1.496,-677.1,5,22,20,6,6,4,1,91.2,False,none
F13,Bars_Since_Flip:hi@p50,SHORT,aligned,standard,33769,1534.95,318.575,676,77.4,77.4,77.4,0.987,-400.0,3,22,11,6,4,2,1,52.9,False,none
F13,Bars_Since_Flip:hi@p50,SHORT,counter,standard,34583,1571.95,326.255,558,77.2,77.2,77.2,0.973,-492.9,2,22,12,6,2,0,0,47.1,False,none
F13,Bars_Since_Flip:hi@p60,LONG,aligned,standard,27313,1241.5,257.67,473,81.4,81.4,81.4,1.284,-249.6,5,22,14,6,4,0,0,67.6,False,none
F13,Bars_Since_Flip:hi@p60,LONG,counter,standard,26681,1212.77,251.708,521,83.9,84.0,83.9,1.531,-545.5,6,22,18,6,5,2,1,85.3,False,none
F13,Bars_Since_Flip:hi@p60,SHORT,aligned,standard,26681,1212.77,251.708,497,76.3,76.2,76.3,0.931,-400.8,2,22,9,6,4,1,1,44.1,False,none
F13,Bars_Since_Flip:hi@p60,SHORT,counter,standard,27313,1241.5,257.67,443,79.2,79.2,79.2,1.103,-492.9,4,22,15,6,1,0,0,58.8,False,none
F13,Bars_Since_Flip:hi@p70,LONG,aligned,standard,20532,933.27,193.698,343,80.8,80.8,80.8,1.355,-242.7,6,21,13,5,4,0,0,71.9,False,none
F13,Bars_Since_Flip:hi@p70,LONG,counter,standard,19958,907.18,188.283,354,83.3,83.5,83.3,1.494,-434.3,6,22,14,6,6,2,0,76.5,False,none
F13,Bars_Since_Flip:hi@p70,SHORT,aligned,standard,19958,907.18,188.283,342,78.4,78.3,78.4,1.037,-209.9,3,22,9,6,3,1,0,44.1,False,none
F13,Bars_Since_Flip:hi@p70,SHORT,counter,standard,20532,933.27,193.698,311,78.8,78.8,78.8,1.208,-492.9,3,21,13,5,1,0,0,53.1,False,none
F13,Bars_Since_Flip:hi@p80,LONG,aligned,standard,14404,654.73,135.887,226,82.7,82.7,82.7,1.582,-170.0,6,19,13,5,4,0,0,76.7,False,none
F13,Bars_Since_Flip:hi@p80,LONG,counter,standard,13798,627.18,130.17,246,87.8,88.1,87.8,2.121,-178.3,6,22,17,5,5,2,0,84.8,False,none
F13,Bars_Since_Flip:hi@p80,SHORT,aligned,standard,13798,627.18,130.17,225,74.7,74.6,74.7,0.789,-306.0,2,22,8,5,1,1,0,33.3,False,none
F13,Bars_Since_Flip:hi@p80,SHORT,counter,standard,14404,654.73,135.887,195,71.8,71.8,71.8,0.79,-492.9,3,19,8,5,1,0,0,40.0,False,none
F13,Bars_Since_Flip:hi@p90,LONG,aligned,standard,8537,388.05,80.538,134,81.3,81.3,81.3,1.432,-170.0,6,17,12,5,3,0,0,75.0,False,none
F13,Bars_Since_Flip:hi@p90,LONG,counter,standard,7855,357.05,74.104,109,86.2,86.2,86.2,2.802,-205.4,6,20,16,5,4,0,0,83.9,False,none
F13,Bars_Since_Flip:hi@p90,SHORT,aligned,standard,7855,357.05,74.104,99,71.7,71.7,71.7,0.835,-264.7,2,20,8,5,3,0,0,41.9,False,none
F13,Bars_Since_Flip:hi@p90,SHORT,counter,standard,8537,388.05,80.538,103,71.8,71.8,71.8,0.969,-273.2,3,17,8,5,1,0,0,42.9,False,none
F13,Bars_Since_Flip:hi@p95,LONG,aligned,standard,5544,252.0,52.302,61,82.0,82.0,82.0,1.375,-95.8,3,12,8,5,3,0,0,60.9,False,none
F13,Bars_Since_Flip:hi@p95,LONG,counter,standard,5050,229.55,47.642,42,90.5,90.5,90.5,3.475,-110.3,5,14,10,5,3,0,0,72.0,False,surface
F13,Bars_Since_Flip:hi@p95,SHORT,aligned,standard,5050,229.55,47.642,52,78.8,78.8,78.8,0.892,-186.3,4,14,10,5,3,0,0,68.0,False,none
F13,Bars_Since_Flip:hi@p95,SHORT,counter,standard,5544,252.0,52.302,52,69.2,69.2,69.2,0.698,-291.8,2,12,5,5,2,0,0,39.1,False,none
F13,Bars_Since_Flip:hi@p97,LONG,aligned,standard,4194,190.64,39.566,44,84.1,84.1,84.1,1.439,-92.3,4,10,7,5,4,0,0,71.4,False,none
F13,Bars_Since_Flip:hi@p97,LONG,counter,standard,3881,176.41,36.613,33,84.8,84.8,84.8,1.992,-121.8,4,11,7,5,3,0,0,66.7,False,none
F13,Bars_Since_Flip:hi@p97,SHORT,aligned,standard,3881,176.41,36.613,35,71.4,71.4,71.4,0.716,-228.2,2,11,6,5,2,0,0,47.6,False,none
F13,Bars_Since_Flip:hi@p97,SHORT,counter,standard,4194,190.64,39.566,37,70.3,70.3,70.3,0.664,-342.7,2,10,5,5,2,0,0,42.9,False,none
F13,Bars_Since_Flip:hi@p99,LONG,aligned,standard,2801,127.32,26.425,21,76.2,76.2,76.2,0.971,-68.4,3,9,5,5,3,0,0,55.0,False,none
F13,Bars_Since_Flip:hi@p99,LONG,counter,standard,2740,124.55,25.849,18,83.3,83.3,83.3,2.061,-139.2,3,8,5,5,3,0,0,61.1,False,none
F13,Bars_Since_Flip:hi@p99,SHORT,aligned,standard,2740,124.55,25.849,22,77.3,77.3,77.3,1.005,-153.0,3,8,5,5,3,0,0,61.1,False,none
F13,Bars_Since_Flip:hi@p99,SHORT,counter,standard,2801,127.32,26.425,18,83.3,83.3,83.3,1.392,-153.0,3,9,6,5,2,0,0,55.0,False,none
F13,Bars_Since_Flip:lo@p50,LONG,aligned,standard,40311,1832.32,380.292,698,77.9,78.0,77.9,1.111,-613.3,4,22,12,6,3,1,0,55.9,False,none
F13,Bars_Since_Flip:lo@p50,LONG,counter,standard,41091,1867.77,387.651,773,81.2,81.2,81.2,1.274,-572.7,4,22,18,6,6,1,0,82.4,False,none
F13,Bars_Since_Flip:lo@p50,SHORT,aligned,standard,41091,1867.77,387.651,781,79.5,79.6,79.5,1.105,-625.3,6,22,14,6,3,1,1,67.6,False,none
F13,Bars_Since_Flip:lo@p50,SHORT,counter,standard,40311,1832.32,380.292,744,79.2,79.6,79.2,1.316,-285.3,5,22,18,6,6,4,0,85.3,False,none
F13,Bars_Since_Flip:lo@p40,LONG,aligned,standard,32182,1462.82,303.604,616,77.6,77.7,77.6,0.996,-613.3,3,22,10,6,4,1,0,50.0,False,none
F13,Bars_Since_Flip:lo@p40,LONG,counter,standard,33203,1509.23,313.236,661,81.7,81.7,81.7,1.315,-307.7,5,22,18,6,6,1,0,85.3,False,none
F13,Bars_Since_Flip:lo@p40,SHORT,aligned,standard,33203,1509.23,313.236,663,79.8,79.9,79.8,1.117,-551.7,5,22,12,6,3,1,1,58.8,False,none
F13,Bars_Since_Flip:lo@p40,SHORT,counter,standard,32182,1462.82,303.604,621,79.4,79.9,79.4,1.353,-279.0,6,22,18,6,6,4,0,88.2,False,none
F13,Bars_Since_Flip:lo@p30,LONG,aligned,standard,23560,1070.91,222.264,526,78.1,78.3,78.1,1.036,-502.6,5,22,12,6,4,1,0,61.8,False,none
F13,Bars_Since_Flip:lo@p30,LONG,counter,standard,24470,1112.27,230.849,547,81.7,81.7,81.7,1.328,-329.7,5,22,17,5,5,1,0,81.8,False,none
F13,Bars_Since_Flip:lo@p30,SHORT,aligned,standard,24470,1112.27,230.849,544,78.1,78.3,78.1,1.013,-603.6,4,22,11,5,3,1,0,54.5,False,none
F13,Bars_Since_Flip:lo@p30,SHORT,counter,standard,23560,1070.91,222.264,515,79.0,79.6,79.0,1.335,-300.5,6,22,15,6,5,4,0,76.5,False,none
F13,Bars_Since_Flip:lo@p20,LONG,aligned,standard,15241,692.77,143.783,409,78.5,78.9,78.5,1.069,-385.5,4,22,11,6,4,2,0,55.9,False,none
F13,Bars_Since_Flip:lo@p20,LONG,counter,standard,15935,724.32,150.33,422,81.0,81.0,81.0,1.247,-248.4,4,22,14,5,4,0,0,66.7,False,none
F13,Bars_Since_Flip:lo@p20,SHORT,aligned,standard,15935,724.32,150.33,424,78.1,78.1,78.1,0.951,-551.9,3,22,12,5,3,0,0,54.5,False,none
F13,Bars_Since_Flip:lo@p20,SHORT,counter,standard,15241,692.77,143.783,396,78.5,79.3,78.5,1.269,-274.8,5,22,14,6,5,4,0,70.6,False,none
F13,Bars_Since_Flip:lo@p10,LONG,aligned,standard,6965,316.59,65.708,276,78.6,78.6,78.6,1.088,-259.7,4,22,11,5,3,0,0,54.5,False,none
F13,Bars_Since_Flip:lo@p10,LONG,counter,standard,7280,330.91,68.679,275,81.5,81.5,81.5,1.323,-292.5,4,22,17,5,3,0,0,72.7,False,none
F13,Bars_Since_Flip:lo@p10,SHORT,aligned,standard,7280,330.91,68.679,280,75.7,75.7,75.7,0.838,-528.0,1,22,8,5,3,0,0,36.4,False,none
F13,Bars_Since_Flip:lo@p10,SHORT,counter,standard,6965,316.59,65.708,259,81.5,82.1,81.5,1.552,-153.0,5,22,16,5,5,2,0,78.8,False,none
F13,Bars_Since_Flip:lo@p5,LONG,aligned,standard,3347,152.14,31.575,220,79.1,79.1,79.1,1.144,-269.4,4,22,12,5,4,0,0,60.6,False,none
F13,Bars_Since_Flip:lo@p5,LONG,counter,standard,3461,157.32,32.651,214,83.6,83.6,83.6,1.558,-306.0,5,22,17,5,4,0,0,78.8,False,none
F13,Bars_Since_Flip:lo@p5,SHORT,aligned,standard,3461,157.32,32.651,217,75.1,75.1,75.1,0.822,-366.5,1,22,10,5,3,0,0,42.4,False,none
F13,Bars_Since_Flip:lo@p5,SHORT,counter,standard,3347,152.14,31.575,209,81.3,82.1,81.3,1.47,-200.0,6,22,16,5,4,2,0,78.8,False,none
F13,Body_Size:hi@p50,LONG,aligned,standard,26746,1215.73,252.321,1061,79.8,79.9,79.8,1.22,-641.4,5,22,14,6,5,1,0,70.6,False,none
F13,Body_Size:hi@p50,LONG,counter,standard,28863,1311.95,272.292,1179,83.0,82.9,83.0,1.41,-541.5,6,22,17,6,6,4,1,85.3,False,none
F13,Body_Size:hi@p50,SHORT,aligned,standard,28863,1311.95,272.292,1145,78.7,78.9,78.7,1.068,-673.4,4,22,13,6,3,4,1,58.8,False,none
F13,Body_Size:hi@p50,SHORT,counter,standard,26746,1215.73,252.321,1084,78.2,78.4,78.2,1.134,-473.6,3,22,13,6,4,3,0,58.8,False,none
F13,Body_Size:hi@p60,LONG,aligned,standard,20560,934.55,193.962,1042,80.4,80.5,80.4,1.23,-641.4,5,22,14,6,5,1,0,70.6,False,none
F13,Body_Size:hi@p60,LONG,counter,standard,22403,1018.32,211.349,1138,82.7,82.6,82.7,1.403,-554.8,6,22,17,6,6,3,1,85.3,False,none
F13,Body_Size:hi@p60,SHORT,aligned,standard,22403,1018.32,211.349,1098,79.2,79.4,79.2,1.082,-725.1,5,22,14,6,3,4,1,64.7,False,none
F13,Body_Size:hi@p60,SHORT,counter,standard,20560,934.55,193.962,1045,78.1,78.3,78.1,1.14,-473.6,3,22,14,6,4,3,0,61.8,False,none
F13,Body_Size:hi@p70,LONG,aligned,standard,14951,679.59,141.047,996,80.6,80.7,80.6,1.233,-652.5,5,22,14,6,5,1,0,70.6,False,none
F13,Body_Size:hi@p70,LONG,counter,standard,16463,748.32,155.311,1107,82.3,82.2,82.3,1.379,-552.0,6,22,17,6,5,3,1,82.4,False,none
F13,Body_Size:hi@p70,SHORT,aligned,standard,16463,748.32,155.311,1059,79.8,80.0,79.8,1.088,-775.7,5,22,11,6,3,4,1,55.9,False,none
F13,Body_Size:hi@p70,SHORT,counter,standard,14951,679.59,141.047,1014,77.8,78.0,77.8,1.123,-477.3,3,22,14,6,4,2,0,61.8,False,none
F13,Body_Size:hi@p80,LONG,aligned,standard,9769,444.05,92.16,950,80.3,80.4,80.3,1.23,-673.5,5,22,13,6,5,1,0,67.6,False,none
F13,Body_Size:hi@p80,LONG,counter,standard,10825,492.05,102.123,1039,82.4,82.4,82.4,1.404,-573.3,6,22,15,6,6,3,1,79.4,False,none
F13,Body_Size:hi@p80,SHORT,aligned,standard,10825,492.05,102.123,1001,79.7,79.9,79.7,1.106,-593.0,5,22,12,6,3,4,1,58.8,False,none
F13,Body_Size:hi@p80,SHORT,counter,standard,9769,444.05,92.16,962,78.2,78.3,78.2,1.156,-501.2,4,22,16,6,5,2,0,73.5,False,none
F13,Body_Size:hi@p90,LONG,aligned,standard,4884,222.0,46.075,805,80.2,80.3,80.2,1.262,-554.4,5,22,15,6,3,1,0,67.6,False,none
F13,Body_Size:hi@p90,LONG,counter,standard,5454,247.91,51.453,857,81.6,81.6,81.6,1.269,-563.1,6,22,15,6,5,3,1,76.5,False,none
F13,Body_Size:hi@p90,SHORT,aligned,standard,5454,247.91,51.453,853,79.7,79.8,79.7,1.1,-488.1,4,22,12,6,3,2,1,55.9,False,none
F13,Body_Size:hi@p90,SHORT,counter,standard,4884,222.0,46.075,823,78.4,78.5,78.4,1.12,-556.2,5,22,12,6,5,1,0,64.7,False,none
F13,Body_Size:hi@p95,LONG,aligned,standard,2599,118.14,24.519,636,80.5,80.5,80.5,1.328,-564.2,5,22,14,6,4,0,0,67.6,False,none
F13,Body_Size:hi@p95,LONG,counter,standard,2840,129.09,26.792,690,81.4,81.4,81.4,1.295,-624.5,6,22,14,6,5,2,1,73.5,False,none
F13,Body_Size:hi@p95,SHORT,aligned,standard,2840,129.09,26.792,658,78.4,78.5,78.4,1.001,-684.1,2,22,11,6,3,1,0,47.1,False,none
F13,Body_Size:hi@p95,SHORT,counter,standard,2599,118.14,24.519,628,77.2,77.4,77.2,1.117,-579.6,3,22,12,6,4,1,0,55.9,False,none
F13,Body_Size:hi@p97,LONG,aligned,standard,1646,74.82,15.528,491,80.0,80.2,80.0,1.292,-410.4,5,22,13,6,3,1,0,61.8,False,none
F13,Body_Size:hi@p97,LONG,counter,standard,1745,79.32,16.462,557,81.3,81.3,81.3,1.295,-444.5,5,22,13,6,5,1,1,67.6,False,none
F13,Body_Size:hi@p97,SHORT,aligned,standard,1745,79.32,16.462,536,77.2,77.4,77.2,0.959,-515.7,3,22,10,6,2,1,0,44.1,False,none
F13,Body_Size:hi@p97,SHORT,counter,standard,1646,74.82,15.528,513,77.2,77.2,77.2,1.127,-424.3,4,22,13,6,4,0,0,61.8,False,none
F13,Body_Size:hi@p99,LONG,aligned,standard,694,31.55,6.547,278,77.0,77.3,77.0,1.28,-353.7,6,22,13,6,4,1,0,67.6,False,none
F13,Body_Size:hi@p99,LONG,counter,standard,693,31.5,6.538,269,81.4,81.3,81.4,1.497,-342.7,6,22,16,6,6,1,1,82.4,False,none
F13,Body_Size:hi@p99,SHORT,aligned,standard,693,31.5,6.538,265,77.4,77.7,77.4,0.969,-553.8,3,22,12,6,5,1,0,58.8,False,none
F13,Body_Size:hi@p99,SHORT,counter,standard,694,31.55,6.547,287,79.1,79.1,79.1,1.309,-283.8,5,22,14,6,6,0,0,73.5,False,none
F13,Body_Size:lo@p50,LONG,aligned,standard,48393,2199.68,456.538,664,77.6,77.8,77.6,1.21,-196.4,6,22,14,6,5,2,0,73.5,False,none
F13,Body_Size:lo@p50,LONG,counter,standard,46141,2097.32,435.292,718,78.8,79.1,78.8,1.323,-428.4,6,22,18,5,3,2,0,81.8,False,none
F13,Body_Size:lo@p50,SHORT,aligned,standard,46141,2097.32,435.292,730,75.9,76.0,75.9,1.043,-416.6,4,22,14,5,4,2,0,66.7,False,none
F13,Body_Size:lo@p50,SHORT,counter,standard,48393,2199.68,456.538,629,77.7,77.7,77.7,1.312,-289.8,5,22,15,6,5,1,0,73.5,False,none
F13,Body_Size:lo@p40,LONG,aligned,standard,40380,1835.45,380.943,551,76.8,76.9,76.8,1.18,-205.2,4,22,11,6,6,1,0,61.8,False,none
F13,Body_Size:lo@p40,LONG,counter,standard,38189,1735.86,360.274,583,78.6,78.7,78.6,1.327,-450.6,5,22,16,5,3,1,0,72.7,False,none
F13,Body_Size:lo@p40,SHORT,aligned,standard,38189,1735.86,360.274,603,75.6,75.6,75.6,1.057,-416.6,3,22,12,5,3,0,0,54.5,False,none
F13,Body_Size:lo@p40,SHORT,counter,standard,40380,1835.45,380.943,517,75.8,75.8,75.8,1.216,-278.5,4,22,14,6,3,1,0,61.8,False,none
F13,Body_Size:lo@p30,LONG,aligned,standard,31525,1432.95,297.406,434,75.3,75.5,75.3,1.094,-223.1,3,22,10,6,4,1,0,50.0,False,none
F13,Body_Size:lo@p30,LONG,counter,standard,29629,1346.77,279.519,471,76.4,76.6,76.4,1.15,-321.0,5,22,11,5,3,1,0,57.6,False,none
