family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,VA_Position:hi@p90,LONG,aligned,standard,9193,417.86,86.726,345,77.7,77.7,77.7,1.157,-273.5,5,16,11,5,4,0,0,74.1,False,none
F13,VA_Position:hi@p90,LONG,counter,standard,4962,225.55,46.811,204,86.3,86.1,86.3,1.79,-162.6,4,16,10,5,4,2,0,66.7,False,none
F13,VA_Position:hi@p90,SHORT,aligned,standard,4962,225.55,46.811,189,78.8,79.3,78.8,0.911,-306.0,3,16,8,5,0,1,0,40.7,False,none
F13,VA_Position:hi@p90,SHORT,counter,standard,9193,417.86,86.726,347,78.4,78.4,78.4,1.185,-395.5,3,16,9,5,3,0,0,55.6,False,none
F13,VA_Position:hi@p95,LONG,aligned,standard,7168,325.82,67.623,286,77.6,77.6,77.6,1.178,-346.6,3,16,11,5,4,0,0,66.7,False,none
F13,VA_Position:hi@p95,LONG,counter,standard,3820,173.64,36.038,137,85.4,85.2,85.4,1.62,-224.7,4,15,10,5,4,2,0,69.2,False,none
F13,VA_Position:hi@p95,SHORT,aligned,standard,3820,173.64,36.038,154,77.9,78.4,77.9,0.884,-306.0,3,15,6,5,2,1,0,42.3,False,none
F13,VA_Position:hi@p95,SHORT,counter,standard,7168,325.82,67.623,299,78.3,78.3,78.3,1.147,-378.9,3,16,9,5,3,0,0,55.6,False,none
F13,VA_Position:hi@p97,LONG,aligned,standard,6360,289.09,60.0,259,76.4,76.4,76.4,1.064,-215.0,4,15,9,5,2,0,0,57.7,False,none
F13,VA_Position:hi@p97,LONG,counter,standard,3350,152.27,31.604,116,86.2,86.0,86.2,2.038,-112.4,4,13,10,5,4,2,0,78.3,False,none
F13,VA_Position:hi@p97,SHORT,aligned,standard,3350,152.27,31.604,132,78.8,79.4,78.8,0.891,-306.0,2,13,6,5,2,1,0,43.5,False,none
F13,VA_Position:hi@p97,SHORT,counter,standard,6360,289.09,60.0,263,78.3,78.3,78.3,1.109,-378.9,2,15,8,5,3,0,0,50.0,False,none
F13,VA_Position:hi@p99,LONG,aligned,standard,5323,241.95,50.217,215,78.1,78.1,78.1,1.263,-213.2,4,15,9,5,4,0,0,65.4,False,none
F13,VA_Position:hi@p99,LONG,counter,standard,2958,134.45,27.906,106,85.8,85.6,85.8,1.834,-109.6,4,13,10,5,4,2,0,78.3,False,none
F13,VA_Position:hi@p99,SHORT,aligned,standard,2958,134.45,27.906,117,77.8,78.4,77.8,0.875,-306.0,2,13,7,5,3,1,0,52.2,False,none
F13,VA_Position:hi@p99,SHORT,counter,standard,5323,241.95,50.217,241,78.8,78.8,78.8,1.111,-378.9,3,15,7,5,3,0,0,50.0,False,none
F13,VA_Position:lo@p50,LONG,aligned,standard,38406,1745.73,362.321,295,79.0,79.0,79.0,1.11,-481.9,2,21,10,5,2,0,0,43.8,False,none
F13,VA_Position:lo@p50,LONG,counter,standard,53030,2410.45,500.283,766,81.3,81.3,81.3,1.368,-688.3,6,22,19,6,6,2,0,91.2,False,none
F13,VA_Position:lo@p50,SHORT,aligned,standard,53030,2410.45,500.283,749,77.8,78.0,77.8,0.971,-582.6,2,22,11,6,1,2,0,41.2,False,none
F13,VA_Position:lo@p50,SHORT,counter,standard,38406,1745.73,362.321,306,81.4,81.4,81.4,1.278,-339.6,4,21,13,5,3,0,0,62.5,False,none
F13,VA_Position:lo@p40,LONG,aligned,standard,28866,1312.09,272.321,190,81.6,81.6,81.6,1.301,-264.6,2,20,14,5,3,0,0,61.3,False,none
F13,VA_Position:lo@p40,LONG,counter,standard,44997,2045.32,424.5,670,81.0,81.0,81.0,1.39,-381.5,5,22,20,6,6,2,0,91.2,False,none
F13,VA_Position:lo@p40,SHORT,aligned,standard,44997,2045.32,424.5,639,79.0,79.3,79.0,1.024,-570.9,4,22,12,6,3,2,0,55.9,False,none
F13,VA_Position:lo@p40,SHORT,counter,standard,28866,1312.09,272.321,195,81.5,81.5,81.5,1.302,-306.0,3,20,12,5,2,0,0,54.8,False,none
F13,VA_Position:lo@p30,LONG,aligned,standard,20368,925.82,192.151,129,82.9,82.9,82.9,1.479,-168.8,3,18,11,5,3,0,0,58.6,False,none
F13,VA_Position:lo@p30,LONG,counter,standard,37424,1701.09,353.057,590,80.7,80.6,80.7,1.398,-381.5,5,22,18,6,5,2,0,82.4,False,none
F13,VA_Position:lo@p30,SHORT,aligned,standard,37424,1701.09,353.057,542,80.3,80.6,80.3,1.085,-620.5,4,22,13,6,3,2,0,58.8,False,none
F13,VA_Position:lo@p30,SHORT,counter,standard,20368,925.82,192.151,134,79.9,79.9,79.9,1.114,-237.4,3,18,10,5,3,0,0,55.2,False,none
F13,VA_Position:lo@p20,LONG,aligned,standard,11843,538.32,111.726,81,80.2,80.2,80.2,1.29,-168.8,3,13,5,5,2,0,0,41.7,False,none
F13,VA_Position:lo@p20,LONG,counter,standard,28243,1283.77,266.443,469,81.0,81.0,81.0,1.378,-382.1,5,22,17,6,5,1,0,79.4,False,none
F13,VA_Position:lo@p20,SHORT,aligned,standard,28243,1283.77,266.443,441,79.8,80.0,79.8,0.935,-295.1,2,22,9,6,2,1,0,38.2,False,none
F13,VA_Position:lo@p20,SHORT,counter,standard,11843,538.32,111.726,89,79.8,79.8,79.8,1.198,-153.0,4,13,9,5,2,0,0,62.5,False,none
F13,VA_Position:lo@p10,LONG,aligned,standard,4511,205.05,42.557,50,86.0,86.0,86.0,1.642,-168.8,4,7,6,4,3,0,0,81.2,False,none
F13,VA_Position:lo@p10,LONG,counter,standard,17091,776.86,161.236,320,79.4,79.3,79.4,1.161,-367.4,3,22,11,5,4,1,0,54.5,False,none
F13,VA_Position:lo@p10,SHORT,aligned,standard,17091,776.86,161.236,313,80.2,80.4,80.2,0.937,-341.6,2,22,10,5,2,1,0,42.4,False,none
F13,VA_Position:lo@p10,SHORT,counter,standard,4511,205.05,42.557,38,73.7,73.7,73.7,0.893,-153.0,2,7,2,4,1,0,0,31.2,False,none
F13,VA_Position:lo@p5,LONG,aligned,standard,1654,75.18,15.604,20,90.0,90.0,90.0,2.587,-68.8,2,4,3,2,1,0,0,66.7,False,surface
F13,VA_Position:lo@p5,LONG,counter,standard,9543,433.77,90.028,219,78.1,78.1,78.1,1.143,-360.5,4,22,15,5,3,0,0,66.7,False,none
F13,VA_Position:lo@p5,SHORT,aligned,standard,9543,433.77,90.028,216,79.6,79.6,79.6,0.893,-275.9,1,22,11,5,2,0,0,42.4,False,none
F13,VA_Position:lo@p5,SHORT,counter,standard,1654,75.18,15.604,10,70.0,70.0,70.0,0.614,-153.0,1,4,2,2,0,0,0,33.3,False,none
F13,VA_Position:lo@p3,LONG,aligned,standard,585,26.59,5.519,5,80.0,80.0,80.0,0.822,-68.8,1,2,1,1,0,0,0,40.0,False,none
F13,VA_Position:lo@p3,LONG,counter,standard,5673,257.86,53.519,144,82.6,82.6,82.6,1.582,-203.3,4,22,15,5,4,0,0,69.7,False,none
F13,VA_Position:lo@p3,SHORT,aligned,standard,5673,257.86,53.519,139,76.3,76.3,76.3,0.643,-286.5,0,22,7,5,2,0,0,27.3,False,none
F13,VA_Position:lo@p3,SHORT,counter,standard,585,26.59,5.519,3,66.7,66.7,66.7,0.569,-153.0,1,2,1,1,0,0,0,40.0,False,none
F13,VA_Position:lo@p1,LONG,aligned,standard,158,7.18,1.491,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,VA_Position:lo@p1,LONG,counter,standard,2076,94.36,19.585,59,71.2,71.2,71.2,0.804,-155.0,2,20,10,5,1,0,0,41.9,False,none
F13,VA_Position:lo@p1,SHORT,aligned,standard,2076,94.36,19.585,58,84.5,84.5,84.5,1.138,-153.0,3,20,12,5,3,0,0,58.1,False,none
F13,VA_Position:lo@p1,SHORT,counter,standard,158,7.18,1.491,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,VWAP_Dist_ATR:hi@p50,LONG,aligned,standard,38608,1754.91,364.226,535,78.9,79.0,78.9,1.116,-264.9,5,22,13,5,4,1,0,66.7,False,none
F13,VWAP_Dist_ATR:hi@p50,LONG,counter,standard,34129,1551.32,321.972,590,82.0,82.0,82.0,1.448,-581.9,6,22,18,5,5,1,0,87.9,False,none
F13,VWAP_Dist_ATR:hi@p50,SHORT,aligned,standard,34129,1551.32,321.972,572,79.9,79.9,79.9,1.194,-278.8,4,22,12,5,4,0,1,60.6,False,none
F13,VWAP_Dist_ATR:hi@p50,SHORT,counter,standard,38608,1754.91,364.226,541,79.7,79.6,79.7,1.274,-378.9,4,22,15,5,3,1,0,66.7,False,none
F13,VWAP_Dist_ATR:hi@p60,LONG,aligned,standard,31483,1431.05,297.009,413,77.0,77.0,77.0,0.941,-470.4,3,20,10,5,3,0,0,53.3,False,none
F13,VWAP_Dist_ATR:hi@p60,LONG,counter,standard,27084,1231.09,255.509,471,80.9,80.9,80.9,1.289,-521.2,5,22,13,5,4,1,0,66.7,False,none
F13,VWAP_Dist_ATR:hi@p60,SHORT,aligned,standard,27084,1231.09,255.509,444,77.9,77.9,77.9,1.078,-178.2,4,22,12,5,3,0,0,57.6,False,none
F13,VWAP_Dist_ATR:hi@p60,SHORT,counter,standard,31483,1431.05,297.009,412,78.4,78.4,78.4,1.265,-261.4,2,20,13,5,3,0,0,60.0,False,none
F13,VWAP_Dist_ATR:hi@p70,LONG,aligned,standard,24649,1120.41,232.538,296,75.0,75.0,75.0,0.84,-780.1,2,19,8,5,3,0,0,44.8,False,none
F13,VWAP_Dist_ATR:hi@p70,LONG,counter,standard,20521,932.77,193.594,316,82.3,82.2,82.3,1.557,-273.3,5,20,14,5,5,1,0,77.4,False,none
F13,VWAP_Dist_ATR:hi@p70,SHORT,aligned,standard,20521,932.77,193.594,312,73.7,73.7,73.7,0.863,-267.0,1,20,6,5,2,0,0,29.0,False,none
F13,VWAP_Dist_ATR:hi@p70,SHORT,counter,standard,24649,1120.41,232.538,299,83.6,83.6,83.6,1.649,-225.9,3,19,14,5,3,0,0,69.0,False,none
F13,VWAP_Dist_ATR:hi@p80,LONG,aligned,standard,18034,819.73,170.132,200,73.0,73.0,73.0,0.849,-727.0,2,15,5,5,3,0,0,40.0,False,none
F13,VWAP_Dist_ATR:hi@p80,LONG,counter,standard,14609,664.05,137.821,220,82.3,82.2,82.3,1.334,-339.8,6,18,14,5,3,1,0,79.3,False,none
F13,VWAP_Dist_ATR:hi@p80,SHORT,aligned,standard,14609,664.05,137.821,206,76.7,76.7,76.7,1.006,-151.4,3,18,8,5,2,0,0,44.8,False,none
F13,VWAP_Dist_ATR:hi@p80,SHORT,counter,standard,18034,819.73,170.132,212,81.6,81.6,81.6,1.803,-301.9,3,15,10,5,4,0,0,68.0,False,none
F13,VWAP_Dist_ATR:hi@p90,LONG,aligned,standard,10914,496.09,102.962,104,73.1,73.1,73.1,0.606,-693.6,2,13,6,5,2,0,0,43.5,False,none
F13,VWAP_Dist_ATR:hi@p90,LONG,counter,standard,8661,393.68,81.708,116,83.6,83.5,83.6,1.673,-122.3,5,12,9,5,4,1,0,81.8,False,none
F13,VWAP_Dist_ATR:hi@p90,SHORT,aligned,standard,8661,393.68,81.708,106,74.5,74.5,74.5,0.85,-142.1,2,12,4,5,1,0,0,31.8,False,none
F13,VWAP_Dist_ATR:hi@p90,SHORT,counter,standard,10914,496.09,102.962,105,83.8,83.8,83.8,2.167,-113.8,4,13,9,5,4,0,0,73.9,False,none
F13,VWAP_Dist_ATR:hi@p95,LONG,aligned,standard,6988,317.64,65.925,68,75.0,75.0,75.0,0.748,-182.0,1,10,3,5,1,0,0,25.0,False,none
F13,VWAP_Dist_ATR:hi@p95,LONG,counter,standard,5332,242.36,50.302,60,80.0,80.0,80.0,1.059,-76.7,4,10,7,5,4,0,0,75.0,False,none
F13,VWAP_Dist_ATR:hi@p95,SHORT,aligned,standard,5332,242.36,50.302,61,73.8,73.8,73.8,0.745,-95.9,1,10,3,5,2,0,0,30.0,False,none
F13,VWAP_Dist_ATR:hi@p95,SHORT,counter,standard,6988,317.64,65.925,65,84.6,84.6,84.6,1.768,-133.0,4,10,7,5,3,0,0,70.0,False,none
F13,VWAP_Dist_ATR:hi@p97,LONG,aligned,standard,5240,238.18,49.434,43,74.4,74.4,74.4,0.783,-130.9,1,9,4,5,2,0,0,36.8,False,none
F13,VWAP_Dist_ATR:hi@p97,LONG,counter,standard,3895,177.05,36.745,43,81.4,81.4,81.4,1.252,-101.3,3,8,6,4,2,0,0,68.8,False,none
F13,VWAP_Dist_ATR:hi@p97,SHORT,aligned,standard,3895,177.05,36.745,37,73.0,73.0,73.0,0.87,-100.5,2,8,3,4,1,0,0,37.5,False,none
F13,VWAP_Dist_ATR:hi@p97,SHORT,counter,standard,5240,238.18,49.434,39,82.1,82.1,82.1,1.17,-99.4,2,9,6,5,3,0,0,57.9,False,none
F13,VWAP_Dist_ATR:hi@p99,LONG,aligned,standard,2938,133.55,27.717,7,71.4,71.4,71.4,0.511,-48.3,1,2,1,3,1,0,0,42.9,False,none
F13,VWAP_Dist_ATR:hi@p99,LONG,counter,standard,2212,100.55,20.868,8,87.5,87.5,87.5,2.702,67.4,1,1,1,1,1,0,0,100.0,False,none
F13,VWAP_Dist_ATR:hi@p99,SHORT,aligned,standard,2212,100.55,20.868,6,66.7,66.7,66.7,1.035,3.0,1,1,1,1,1,0,0,100.0,False,none
F13,VWAP_Dist_ATR:hi@p99,SHORT,counter,standard,2938,133.55,27.717,6,66.7,66.7,66.7,0.452,-76.1,1,2,1,3,2,0,0,57.1,False,none
F13,VWAP_Dist_ATR:lo@p50,LONG,aligned,standard,37919,1723.59,357.726,817,79.6,79.7,79.6,1.243,-613.3,5,22,13,6,5,1,0,67.6,False,none
F13,VWAP_Dist_ATR:lo@p50,LONG,counter,standard,42305,1922.95,399.104,930,81.4,81.4,81.4,1.339,-327.5,6,22,19,6,5,4,1,88.2,False,none
F13,VWAP_Dist_ATR:lo@p50,SHORT,aligned,standard,42305,1922.95,399.104,887,76.8,77.0,76.8,1.018,-451.1,5,22,11,6,2,4,1,52.9,False,none
F13,VWAP_Dist_ATR:lo@p50,SHORT,counter,standard,37919,1723.59,357.726,850,78.6,78.8,78.6,1.162,-696.4,4,22,15,6,4,4,0,67.6,False,none
F13,VWAP_Dist_ATR:lo@p40,LONG,aligned,standard,30814,1400.64,290.698,693,79.4,79.5,79.4,1.276,-613.3,4,22,12,6,5,1,0,61.8,False,none
F13,VWAP_Dist_ATR:lo@p40,LONG,counter,standard,34998,1590.82,330.17,775,81.5,81.7,81.5,1.349,-249.8,6,22,19,6,6,3,1,91.2,False,none
F13,VWAP_Dist_ATR:lo@p40,SHORT,aligned,standard,34998,1590.82,330.17,767,77.8,78.0,77.8,1.083,-538.9,4,22,10,6,3,3,1,50.0,False,none
F13,VWAP_Dist_ATR:lo@p40,SHORT,counter,standard,30814,1400.64,290.698,745,79.3,79.4,79.3,1.192,-674.8,5,22,15,6,4,2,0,70.6,False,none
F13,VWAP_Dist_ATR:lo@p30,LONG,aligned,standard,23743,1079.23,223.991,578,80.6,80.6,80.6,1.33,-641.4,5,22,16,6,4,0,0,73.5,False,none
F13,VWAP_Dist_ATR:lo@p30,LONG,counter,standard,27188,1235.82,256.491,626,81.9,82.0,81.9,1.394,-359.2,5,22,15,6,6,3,1,76.5,False,none
F13,VWAP_Dist_ATR:lo@p30,SHORT,aligned,standard,27188,1235.82,256.491,614,77.0,77.3,77.0,0.993,-410.1,3,22,10,6,2,3,1,44.1,False,none
F13,VWAP_Dist_ATR:lo@p30,SHORT,counter,standard,23743,1079.23,223.991,611,80.0,80.1,80.0,1.257,-418.5,4,22,15,6,4,2,0,67.6,False,none
F13,VWAP_Dist_ATR:lo@p20,LONG,aligned,standard,16334,742.45,154.094,422,79.1,79.1,79.1,1.313,-561.6,5,22,14,6,5,0,0,70.6,False,none
F13,VWAP_Dist_ATR:lo@p20,LONG,counter,standard,18757,852.59,176.953,449,80.2,80.1,80.2,1.224,-331.6,4,22,12,6,5,1,0,61.8,False,none
F13,VWAP_Dist_ATR:lo@p20,SHORT,aligned,standard,18757,852.59,176.953,438,76.7,76.8,76.7,0.972,-408.0,3,22,9,6,2,2,0,41.2,False,none
F13,VWAP_Dist_ATR:lo@p20,SHORT,counter,standard,16334,742.45,154.094,456,80.5,80.4,80.5,1.185,-336.2,4,22,13,6,5,1,0,64.7,False,none
F13,VWAP_Dist_ATR:lo@p10,LONG,aligned,standard,8465,384.77,79.858,249,81.1,81.1,81.1,1.349,-547.5,5,22,16,6,4,0,0,73.5,False,none
F13,VWAP_Dist_ATR:lo@p10,LONG,counter,standard,9868,448.55,93.094,275,81.8,81.8,81.8,1.454,-372.3,4,22,16,6,5,0,0,73.5,False,none
F13,VWAP_Dist_ATR:lo@p10,SHORT,aligned,standard,9868,448.55,93.094,272,75.7,75.7,75.7,0.949,-343.5,3,22,8,6,2,0,0,38.2,False,none
F13,VWAP_Dist_ATR:lo@p10,SHORT,counter,standard,8465,384.77,79.858,253,80.2,80.6,80.2,1.233,-328.2,5,22,14,6,5,1,0,70.6,False,none
F13,VWAP_Dist_ATR:lo@p5,LONG,aligned,standard,4355,197.95,41.085,148,81.1,81.1,81.1,1.352,-496.8,4,22,14,5,4,0,0,66.7,False,none
F13,VWAP_Dist_ATR:lo@p5,LONG,counter,standard,5021,228.23,47.368,184,81.0,81.0,81.0,1.388,-283.4,5,22,18,6,5,0,0,82.4,False,none
F13,VWAP_Dist_ATR:lo@p5,SHORT,aligned,standard,5021,228.23,47.368,185,76.8,76.8,76.8,0.997,-361.7,3,22,11,6,3,0,0,50.0,False,none
F13,VWAP_Dist_ATR:lo@p5,SHORT,counter,standard,4355,197.95,41.085,141,76.6,76.6,76.6,1.06,-326.5,2,22,12,5,3,0,0,51.5,False,none
F13,VWAP_Dist_ATR:lo@p3,LONG,aligned,standard,2596,118.0,24.491,103,79.6,79.6,79.6,1.126,-466.3,4,21,14,5,4,0,0,68.8,False,none
F13,VWAP_Dist_ATR:lo@p3,LONG,counter,standard,3017,137.14,28.462,141,80.1,80.1,80.1,1.182,-258.9,2,22,16,6,4,0,0,64.7,False,none
F13,VWAP_Dist_ATR:lo@p3,SHORT,aligned,standard,3017,137.14,28.462,137,78.8,79.4,78.8,1.138,-199.4,4,22,11,6,5,1,0,58.8,False,none
F13,VWAP_Dist_ATR:lo@p3,SHORT,counter,standard,2596,118.0,24.491,95,73.7,73.7,73.7,1.03,-334.6,3,21,11,5,2,0,0,50.0,False,none
F13,VWAP_Dist_ATR:lo@p1,LONG,aligned,standard,862,39.18,8.132,46,82.6,82.6,82.6,1.551,-228.2,5,17,14,5,4,0,0,82.1,False,none
F13,VWAP_Dist_ATR:lo@p1,LONG,counter,standard,1034,47.0,9.755,73,79.5,79.5,79.5,1.102,-175.7,2,20,10,5,3,0,0,48.4,False,none
F13,VWAP_Dist_ATR:lo@p1,SHORT,aligned,standard,1034,47.0,9.755,71,81.7,82.9,81.7,0.979,-175.0,4,20,13,5,2,1,0,61.3,False,none
F13,VWAP_Dist_ATR:lo@p1,SHORT,counter,standard,862,39.18,8.132,40,75.0,75.0,75.0,1.117,-153.0,4,17,11,5,3,0,0,64.3,False,none
F13,VWAP_Sigma:hi@p50,LONG,aligned,standard,27138,1233.55,256.019,880,79.1,79.2,79.1,1.239,-403.6,5,22,14,5,4,1,0,69.7,False,none
F13,VWAP_Sigma:hi@p50,LONG,counter,standard,27427,1246.68,258.745,957,82.2,82.2,82.2,1.404,-381.5,6,22,20,5,5,5,1,93.9,False,none
F13,VWAP_Sigma:hi@p50,SHORT,aligned,standard,27427,1246.68,258.745,942,78.1,78.4,78.1,1.086,-447.8,4,22,12,5,3,4,1,57.6,False,none
F13,VWAP_Sigma:hi@p50,SHORT,counter,standard,27138,1233.55,256.019,911,77.9,78.2,77.9,1.179,-508.5,4,22,13,5,4,4,0,63.6,False,none
F13,VWAP_Sigma:hi@p60,LONG,aligned,standard,21745,988.41,205.142,754,79.4,79.5,79.4,1.245,-403.6,6,22,14,5,4,1,0,72.7,False,none
F13,VWAP_Sigma:hi@p60,LONG,counter,standard,22427,1019.41,211.575,820,82.3,82.3,82.3,1.406,-271.6,6,22,18,5,4,5,1,84.8,False,none
F13,VWAP_Sigma:hi@p60,SHORT,aligned,standard,22427,1019.41,211.575,804,78.5,78.8,78.5,1.08,-447.8,3,22,14,5,4,4,1,63.6,False,none
F13,VWAP_Sigma:hi@p60,SHORT,counter,standard,21745,988.41,205.142,776,77.7,78.0,77.7,1.133,-538.7,4,22,13,5,4,4,0,63.6,False,none
F13,VWAP_Sigma:hi@p70,LONG,aligned,standard,17159,779.95,161.877,589,80.0,80.1,80.0,1.174,-403.6,5,20,13,5,4,1,0,71.0,False,none
F13,VWAP_Sigma:hi@p70,LONG,counter,standard,17045,774.77,160.802,631,83.5,83.6,83.5,1.47,-274.1,6,21,14,5,4,3,1,75.0,False,none
F13,VWAP_Sigma:hi@p70,SHORT,aligned,standard,17045,774.77,160.802,614,78.0,78.1,78.0,1.067,-329.5,2,21,12,5,3,2,1,53.1,False,none
F13,VWAP_Sigma:hi@p70,SHORT,counter,standard,17159,779.95,161.877,595,78.8,79.1,78.8,1.152,-442.2,4,20,12,5,4,3,0,64.5,False,none
F13,VWAP_Sigma:hi@p80,LONG,aligned,standard,12705,577.5,119.858,422,80.1,80.3,80.1,1.186,-255.2,3,19,11,5,4,1,0,62.1,False,none
F13,VWAP_Sigma:hi@p80,LONG,counter,standard,12763,580.14,120.406,432,84.3,84.2,84.3,1.643,-271.6,5,21,15,5,4,2,1,75.0,False,none
F13,VWAP_Sigma:hi@p80,SHORT,aligned,standard,12763,580.14,120.406,408,77.5,77.6,77.5,0.977,-264.0,3,21,9,5,1,1,1,40.6,False,none
F13,VWAP_Sigma:hi@p80,SHORT,counter,standard,12705,577.5,119.858,433,79.0,79.1,79.0,1.163,-315.6,3,19,13,5,3,2,0,65.5,False,none
F13,VWAP_Sigma:hi@p90,LONG,aligned,standard,6810,309.55,64.245,227,79.3,79.3,79.3,1.093,-297.2,3,13,8,5,4,0,0,65.2,False,none
F13,VWAP_Sigma:hi@p90,LONG,counter,standard,6813,309.68,64.274,231,84.0,83.8,84.0,1.719,-270.5,4,14,9,5,3,2,1,66.7,False,none
F13,VWAP_Sigma:hi@p90,SHORT,aligned,standard,6813,309.68,64.274,229,76.0,76.3,76.0,0.905,-264.0,1,14,6,5,2,1,1,37.5,False,none
F13,VWAP_Sigma:hi@p90,SHORT,counter,standard,6810,309.55,64.245,238,78.2,78.1,78.2,1.139,-252.9,1,13,7,5,2,1,0,43.5,False,none
F13,VWAP_Sigma:hi@p95,LONG,aligned,standard,5922,269.18,55.868,199,78.4,78.4,78.4,1.055,-237.7,3,13,7,5,2,0,0,52.2,False,none
F13,VWAP_Sigma:hi@p95,LONG,counter,standard,5888,267.64,55.547,219,84.0,83.9,84.0,1.836,-289.0,4,14,10,5,4,2,1,75.0,False,none
F13,VWAP_Sigma:hi@p95,SHORT,aligned,standard,5888,267.64,55.547,208,75.5,75.8,75.5,0.878,-264.0,1,14,5,5,2,1,1,33.3,False,none
F13,VWAP_Sigma:hi@p95,SHORT,counter,standard,5922,269.18,55.868,211,78.2,78.2,78.2,1.085,-265.0,1,13,8,5,2,0,0,47.8,False,none
F13,VWAP_Sigma:hi@p97,LONG,aligned,standard,5528,251.27,52.151,174,77.6,77.6,77.6,1.088,-237.7,3,12,8,5,4,0,0,68.2,False,none
F13,VWAP_Sigma:hi@p97,LONG,counter,standard,5545,252.05,52.311,207,83.6,83.4,83.6,1.754,-289.0,4,13,9,5,4,2,1,73.9,False,none
F13,VWAP_Sigma:hi@p97,SHORT,aligned,standard,5545,252.05,52.311,199,76.9,77.3,76.9,0.965,-264.0,1,13,5,5,2,1,1,34.8,False,none
F13,VWAP_Sigma:hi@p97,SHORT,counter,standard,5528,251.27,52.151,189,76.2,76.2,76.2,1.085,-277.5,2,12,7,5,2,0,0,50.0,False,none
F13,VWAP_Sigma:hi@p99,LONG,aligned,standard,4498,204.45,42.434,165,77.6,77.6,77.6,0.996,-269.5,3,12,7,5,2,0,0,54.5,False,none
F13,VWAP_Sigma:hi@p99,LONG,counter,standard,4827,219.41,45.538,184,83.7,83.5,83.7,1.638,-289.0,4,13,10,5,4,2,1,78.3,False,none
F13,VWAP_Sigma:hi@p99,SHORT,aligned,standard,4827,219.41,45.538,183,77.6,78.0,77.6,0.997,-153.0,2,13,6,5,2,1,1,43.5,False,none
F13,VWAP_Sigma:hi@p99,SHORT,counter,standard,4498,204.45,42.434,171,77.2,77.2,77.2,1.093,-291.8,1,12,6,5,2,0,0,40.9,False,none
