family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Efficiency_Ratio:hi@p80,LONG,aligned,standard,13286,603.91,125.34,477,80.1,80.4,80.1,1.226,-415.7,3,22,13,6,5,2,0,61.8,False,none
F13,Efficiency_Ratio:hi@p80,LONG,counter,standard,13233,601.5,124.84,503,80.1,80.0,80.1,1.306,-371.2,3,22,15,6,6,2,1,70.6,False,none
F13,Efficiency_Ratio:hi@p80,SHORT,aligned,standard,13233,601.5,124.84,509,79.6,79.9,79.6,1.074,-568.4,4,22,12,6,3,2,1,55.9,False,none
F13,Efficiency_Ratio:hi@p80,SHORT,counter,standard,13286,603.91,125.34,458,79.0,79.0,79.0,1.275,-275.3,6,22,14,6,4,0,0,70.6,False,none
F13,Efficiency_Ratio:hi@p90,LONG,aligned,standard,6504,295.64,61.358,289,82.4,82.9,82.4,1.468,-325.4,4,22,15,6,4,2,0,67.6,False,none
F13,Efficiency_Ratio:hi@p90,LONG,counter,standard,6370,289.55,60.094,287,82.2,82.1,82.2,1.39,-398.0,5,22,17,5,5,2,1,81.8,False,none
F13,Efficiency_Ratio:hi@p90,SHORT,aligned,standard,6370,289.55,60.094,277,80.1,80.7,80.1,1.223,-210.8,4,22,14,5,4,2,1,66.7,False,none
F13,Efficiency_Ratio:hi@p90,SHORT,counter,standard,6504,295.64,61.358,277,77.6,77.6,77.6,1.204,-279.7,5,22,16,6,4,0,0,73.5,False,none
F13,Efficiency_Ratio:hi@p95,LONG,aligned,standard,3273,148.77,30.877,167,82.0,83.0,82.0,1.662,-399.6,4,22,15,5,4,2,0,69.7,False,none
F13,Efficiency_Ratio:hi@p95,LONG,counter,standard,3209,145.86,30.274,164,79.3,79.3,79.3,1.142,-281.5,5,21,12,5,4,0,1,65.6,False,none
F13,Efficiency_Ratio:hi@p95,SHORT,aligned,standard,3209,145.86,30.274,160,79.4,79.4,79.4,1.218,-266.7,3,21,12,5,4,0,1,59.4,False,none
F13,Efficiency_Ratio:hi@p95,SHORT,counter,standard,3273,148.77,30.877,172,76.7,76.7,76.7,1.138,-399.6,4,22,11,5,2,0,0,51.5,False,none
F13,Efficiency_Ratio:hi@p97,LONG,aligned,standard,1929,87.68,18.198,117,83.8,84.5,83.8,1.753,-246.6,4,21,14,5,4,1,0,68.8,False,none
F13,Efficiency_Ratio:hi@p97,LONG,counter,standard,2022,91.91,19.075,108,76.9,76.9,76.9,0.95,-266.0,3,21,12,5,1,0,1,50.0,False,none
F13,Efficiency_Ratio:hi@p97,SHORT,aligned,standard,2022,91.91,19.075,100,80.0,80.0,80.0,1.575,-251.3,4,21,16,5,3,0,1,71.9,False,none
F13,Efficiency_Ratio:hi@p97,SHORT,counter,standard,1929,87.68,18.198,114,78.1,78.1,78.1,1.379,-289.4,4,21,13,5,4,0,0,65.6,False,none
F13,Efficiency_Ratio:hi@p99,LONG,aligned,standard,701,31.86,6.613,41,75.6,75.6,75.6,0.861,-234.8,3,19,11,5,2,0,0,53.3,False,none
F13,Efficiency_Ratio:hi@p99,LONG,counter,standard,801,36.41,7.557,41,70.7,70.7,70.7,0.882,-288.4,2,18,9,5,2,0,1,44.8,False,none
F13,Efficiency_Ratio:hi@p99,SHORT,aligned,standard,801,36.41,7.557,39,82.1,82.1,82.1,1.757,-245.5,4,18,13,5,3,0,0,69.0,False,none
F13,Efficiency_Ratio:hi@p99,SHORT,counter,standard,701,31.86,6.613,41,75.6,75.6,75.6,0.998,-150.4,2,19,11,5,4,0,0,56.7,False,none
F13,Efficiency_Ratio:lo@p50,LONG,aligned,standard,41235,1874.32,389.009,814,77.5,77.5,77.5,1.115,-470.2,5,22,12,5,3,0,0,60.6,False,none
F13,Efficiency_Ratio:lo@p50,LONG,counter,standard,41173,1871.5,388.425,799,83.1,83.4,83.1,1.379,-573.6,6,22,17,6,6,3,0,85.3,False,none
F13,Efficiency_Ratio:lo@p50,SHORT,aligned,standard,41173,1871.5,388.425,824,76.3,76.3,76.3,1.028,-363.5,3,22,12,6,4,1,0,55.9,False,none
F13,Efficiency_Ratio:lo@p50,SHORT,counter,standard,41235,1874.32,389.009,717,80.5,80.7,80.5,1.236,-416.9,4,22,12,5,5,2,0,63.6,False,none
F13,Efficiency_Ratio:lo@p40,LONG,aligned,standard,33379,1517.23,314.896,703,77.0,77.1,77.0,1.022,-316.0,3,22,9,5,3,1,0,45.5,False,none
F13,Efficiency_Ratio:lo@p40,LONG,counter,standard,33243,1511.05,313.613,697,83.8,84.0,83.8,1.354,-419.9,6,22,15,6,5,2,0,76.5,False,none
F13,Efficiency_Ratio:lo@p40,SHORT,aligned,standard,33243,1511.05,313.613,720,75.3,75.2,75.3,0.934,-332.3,3,22,8,6,2,1,0,38.2,False,none
F13,Efficiency_Ratio:lo@p40,SHORT,counter,standard,33379,1517.23,314.896,620,80.2,80.2,80.2,1.208,-436.1,3,22,13,5,4,0,0,60.6,False,none
F13,Efficiency_Ratio:lo@p30,LONG,aligned,standard,25254,1147.91,238.245,593,76.1,76.2,76.1,0.972,-316.0,2,22,11,5,2,1,0,45.5,False,none
F13,Efficiency_Ratio:lo@p30,LONG,counter,standard,25157,1143.5,237.33,598,83.4,83.6,83.4,1.329,-373.1,6,22,17,6,5,1,0,82.4,False,none
F13,Efficiency_Ratio:lo@p30,SHORT,aligned,standard,25157,1143.5,237.33,595,76.3,76.4,76.3,1.102,-294.2,3,22,10,6,3,2,0,47.1,False,none
F13,Efficiency_Ratio:lo@p30,SHORT,counter,standard,25254,1147.91,238.245,555,80.7,80.7,80.7,1.265,-404.7,3,22,11,5,4,0,0,54.5,False,none
F13,Efficiency_Ratio:lo@p20,LONG,aligned,standard,17043,774.68,160.783,476,76.5,76.6,76.5,0.895,-416.8,2,22,8,5,1,1,0,33.3,False,none
F13,Efficiency_Ratio:lo@p20,LONG,counter,standard,16927,769.41,159.689,478,82.6,82.8,82.6,1.304,-246.6,5,22,15,6,5,1,0,73.5,False,none
F13,Efficiency_Ratio:lo@p20,SHORT,aligned,standard,16927,769.41,159.689,503,75.0,75.0,75.0,0.981,-365.5,4,22,12,6,2,2,0,52.9,False,none
F13,Efficiency_Ratio:lo@p20,SHORT,counter,standard,17043,774.68,160.783,448,81.7,81.7,81.7,1.37,-400.8,5,22,16,5,5,0,0,78.8,False,none
F13,Efficiency_Ratio:lo@p10,LONG,aligned,standard,8636,392.55,81.472,317,77.6,77.8,77.6,0.999,-331.4,3,22,8,5,2,1,0,39.4,False,none
F13,Efficiency_Ratio:lo@p10,LONG,counter,standard,8420,382.73,79.434,326,85.3,85.3,85.3,1.655,-371.0,5,22,18,5,5,0,0,84.8,False,none
F13,Efficiency_Ratio:lo@p10,SHORT,aligned,standard,8420,382.73,79.434,329,78.1,78.1,78.1,1.168,-329.2,4,22,11,5,3,0,0,54.5,False,none
F13,Efficiency_Ratio:lo@p10,SHORT,counter,standard,8636,392.55,81.472,318,80.5,80.5,80.5,1.168,-408.0,5,22,15,5,4,0,0,72.7,False,none
F13,Efficiency_Ratio:lo@p5,LONG,aligned,standard,4344,197.45,40.981,171,77.8,78.2,77.8,1.086,-153.0,3,21,13,5,3,1,0,59.4,False,none
F13,Efficiency_Ratio:lo@p5,LONG,counter,standard,4264,193.82,40.226,200,87.5,87.5,87.5,2.233,-180.6,5,21,16,5,5,0,0,81.2,False,none
F13,Efficiency_Ratio:lo@p5,SHORT,aligned,standard,4264,193.82,40.226,203,75.9,75.9,75.9,1.078,-272.9,3,21,10,5,2,0,0,46.9,False,none
F13,Efficiency_Ratio:lo@p5,SHORT,counter,standard,4344,197.45,40.981,172,80.8,80.8,80.8,1.269,-244.4,5,21,15,5,4,0,0,75.0,False,none
F13,Efficiency_Ratio:lo@p3,LONG,aligned,standard,2653,120.59,25.028,117,79.5,80.2,79.5,1.306,-146.0,4,20,13,5,4,1,0,67.7,False,none
F13,Efficiency_Ratio:lo@p3,LONG,counter,standard,2625,119.32,24.764,126,87.3,87.3,87.3,2.004,-203.1,4,20,15,5,5,0,0,77.4,False,none
F13,Efficiency_Ratio:lo@p3,SHORT,aligned,standard,2625,119.32,24.764,123,78.0,78.0,78.0,1.037,-153.0,3,20,12,5,2,0,0,54.8,False,none
F13,Efficiency_Ratio:lo@p3,SHORT,counter,standard,2653,120.59,25.028,115,83.5,83.5,83.5,1.329,-244.4,4,20,14,5,4,0,0,71.0,False,none
F13,Efficiency_Ratio:lo@p1,LONG,aligned,standard,1117,50.77,10.538,42,76.2,76.2,76.2,0.925,-134.7,3,17,10,5,1,0,0,50.0,False,none
F13,Efficiency_Ratio:lo@p1,LONG,counter,standard,984,44.73,9.283,49,87.8,87.8,87.8,2.682,-203.1,5,20,17,5,4,0,0,83.9,False,none
F13,Efficiency_Ratio:lo@p1,SHORT,aligned,standard,984,44.73,9.283,48,70.8,70.8,70.8,0.67,-153.0,3,20,12,5,2,0,0,54.8,False,none
F13,Efficiency_Ratio:lo@p1,SHORT,counter,standard,1117,50.77,10.538,44,90.9,90.9,90.9,3.783,-133.8,5,17,15,5,5,0,0,89.3,False,surface
F13,Harmonic_LLEMA:hi@p50,LONG,aligned,standard,38457,1748.05,362.802,723,79.3,79.5,79.3,1.112,-514.3,4,22,14,6,3,2,0,61.8,False,none
F13,Harmonic_LLEMA:hi@p50,LONG,counter,standard,2281,103.68,21.519,61,82.0,82.0,82.0,1.314,-306.0,3,20,13,5,3,0,0,63.3,False,none
F13,Harmonic_LLEMA:hi@p50,SHORT,aligned,standard,2281,103.68,21.519,59,71.2,71.2,71.2,0.738,-223.2,2,20,8,5,1,0,0,36.7,False,none
F13,Harmonic_LLEMA:hi@p50,SHORT,counter,standard,38457,1748.05,362.802,755,77.6,77.7,77.6,1.247,-476.5,6,22,16,6,4,2,0,76.5,False,none
F13,Harmonic_LLEMA:hi@p60,LONG,aligned,standard,38281,1740.05,361.142,723,79.3,79.5,79.3,1.112,-514.3,4,22,14,6,3,2,0,61.8,False,none
F13,Harmonic_LLEMA:hi@p60,LONG,counter,standard,2248,102.18,21.208,61,82.0,82.0,82.0,1.314,-306.0,3,20,13,5,3,0,0,63.3,False,none
F13,Harmonic_LLEMA:hi@p60,SHORT,aligned,standard,2248,102.18,21.208,59,71.2,71.2,71.2,0.738,-223.2,2,20,8,5,1,0,0,36.7,False,none
F13,Harmonic_LLEMA:hi@p60,SHORT,counter,standard,38281,1740.05,361.142,755,77.6,77.7,77.6,1.247,-476.5,6,22,16,6,4,2,0,76.5,False,none
F13,Harmonic_LLEMA:hi@p70,LONG,aligned,standard,34303,1559.23,323.613,722,79.2,79.4,79.2,1.112,-514.3,4,22,14,6,3,2,0,61.8,False,none
F13,Harmonic_LLEMA:hi@p70,LONG,counter,standard,1834,83.36,17.302,61,82.0,82.0,82.0,1.314,-306.0,3,20,13,5,3,0,0,63.3,False,none
F13,Harmonic_LLEMA:hi@p70,SHORT,aligned,standard,1834,83.36,17.302,59,71.2,71.2,71.2,0.738,-223.2,2,20,8,5,1,0,0,36.7,False,none
F13,Harmonic_LLEMA:hi@p70,SHORT,counter,standard,34303,1559.23,323.613,754,77.6,77.7,77.6,1.246,-476.5,6,22,16,6,4,2,0,76.5,False,none
F13,Harmonic_LLEMA:hi@p80,LONG,aligned,standard,22929,1042.23,216.311,713,79.1,79.3,79.1,1.096,-514.3,5,22,13,6,3,2,0,61.8,False,none
F13,Harmonic_LLEMA:hi@p80,LONG,counter,standard,930,42.27,8.774,58,82.8,82.8,82.8,1.352,-306.0,3,20,13,5,3,0,0,63.3,False,none
F13,Harmonic_LLEMA:hi@p80,SHORT,aligned,standard,930,42.27,8.774,57,70.2,70.2,70.2,0.689,-223.2,2,20,8,5,1,0,0,36.7,False,none
F13,Harmonic_LLEMA:hi@p80,SHORT,counter,standard,22929,1042.23,216.311,739,77.4,77.5,77.4,1.23,-476.5,6,22,16,6,4,2,0,76.5,False,none
F13,Harmonic_LLEMA:hi@p90,LONG,aligned,standard,10596,481.64,99.962,609,79.8,80.1,79.8,1.109,-526.6,5,22,14,6,3,2,0,64.7,False,none
F13,Harmonic_LLEMA:hi@p90,LONG,counter,standard,224,10.18,2.113,31,87.1,87.1,87.1,1.957,-153.0,4,13,10,5,4,0,0,78.3,False,none
F13,Harmonic_LLEMA:hi@p90,SHORT,aligned,standard,224,10.18,2.113,28,75.0,75.0,75.0,0.696,-223.2,3,13,8,5,3,0,0,60.9,False,none
F13,Harmonic_LLEMA:hi@p90,SHORT,counter,standard,10596,481.64,99.962,611,79.4,79.5,79.4,1.358,-468.0,6,22,16,6,6,2,0,82.4,False,none
F13,Harmonic_LLEMA:hi@p95,LONG,aligned,standard,5379,244.5,50.745,445,78.4,78.8,78.4,0.997,-596.7,2,22,10,6,2,2,0,41.2,False,none
F13,Harmonic_LLEMA:hi@p95,LONG,counter,standard,77,3.5,0.726,11,90.9,90.9,90.9,1.936,-32.1,3,7,6,4,4,0,0,86.7,False,surface
F13,Harmonic_LLEMA:hi@p95,SHORT,aligned,standard,77,3.5,0.726,11,72.7,72.7,72.7,1.772,-50.5,3,7,5,4,3,0,0,73.3,False,none
F13,Harmonic_LLEMA:hi@p95,SHORT,counter,standard,5379,244.5,50.745,436,78.4,78.6,78.4,1.369,-426.4,5,22,15,6,6,1,0,76.5,False,none
F13,Harmonic_LLEMA:hi@p97,LONG,aligned,standard,3272,148.73,30.868,344,79.4,79.6,79.4,1.14,-477.2,5,22,14,5,3,1,0,66.7,False,none
F13,Harmonic_LLEMA:hi@p97,LONG,counter,standard,33,1.5,0.311,4,75.0,75.0,75.0,1.052,-32.1,1,2,1,2,1,0,0,50.0,False,none
F13,Harmonic_LLEMA:hi@p97,SHORT,aligned,standard,33,1.5,0.311,3,66.7,66.7,66.7,2.029,40.1,2,2,2,2,2,0,0,100.0,False,none
F13,Harmonic_LLEMA:hi@p97,SHORT,counter,standard,3272,148.73,30.868,320,77.8,78.1,77.8,1.361,-397.1,6,22,14,5,4,1,0,72.7,False,none
F13,Harmonic_LLEMA:hi@p99,LONG,aligned,standard,1286,58.45,12.132,200,75.0,75.0,75.0,0.939,-264.0,2,20,11,5,2,0,0,48.4,False,none
F13,Harmonic_LLEMA:hi@p99,LONG,counter,standard,18,0.82,0.17,1,100.0,100.0,100.0,999.0,42.0,1,1,1,1,1,0,0,100.0,False,surface
F13,Harmonic_LLEMA:hi@p99,SHORT,counter,standard,1286,58.45,12.132,183,78.7,78.7,78.7,1.697,-356.6,5,20,13,5,5,0,0,74.2,False,none
F13,Harmonic_LLEMA:lo@p50,LONG,aligned,standard,1263,57.41,11.915,39,76.9,76.9,76.9,1.05,-115.1,2,15,8,5,3,0,0,50.0,False,none
F13,Harmonic_LLEMA:lo@p50,LONG,counter,standard,34014,1546.09,320.887,765,81.7,81.7,81.7,1.454,-563.4,5,22,16,6,6,1,1,79.4,False,none
F13,Harmonic_LLEMA:lo@p50,SHORT,aligned,standard,34014,1546.09,320.887,752,79.4,79.5,79.4,1.082,-385.1,3,22,12,6,4,2,1,55.9,False,none
F13,Harmonic_LLEMA:lo@p50,SHORT,counter,standard,1263,57.41,11.915,45,88.9,88.9,88.9,2.437,-153.0,5,15,12,5,3,0,0,76.9,False,none
F13,Harmonic_LLEMA:lo@p40,LONG,aligned,standard,1263,57.41,11.915,39,76.9,76.9,76.9,1.05,-115.1,2,15,8,5,3,0,0,50.0,False,none
F13,Harmonic_LLEMA:lo@p40,LONG,counter,standard,34014,1546.09,320.887,765,81.7,81.7,81.7,1.454,-563.4,5,22,16,6,6,1,1,79.4,False,none
F13,Harmonic_LLEMA:lo@p40,SHORT,aligned,standard,34014,1546.09,320.887,752,79.4,79.5,79.4,1.082,-385.1,3,22,12,6,4,2,1,55.9,False,none
F13,Harmonic_LLEMA:lo@p40,SHORT,counter,standard,1263,57.41,11.915,45,88.9,88.9,88.9,2.437,-153.0,5,15,12,5,3,0,0,76.9,False,none
F13,Harmonic_LLEMA:lo@p30,LONG,aligned,standard,1154,52.45,10.887,39,76.9,76.9,76.9,1.05,-115.1,2,15,8,5,3,0,0,50.0,False,none
F13,Harmonic_LLEMA:lo@p30,LONG,counter,standard,32794,1490.64,309.377,765,81.7,81.7,81.7,1.454,-563.4,5,22,16,6,6,1,1,79.4,False,none
F13,Harmonic_LLEMA:lo@p30,SHORT,aligned,standard,32794,1490.64,309.377,752,79.4,79.5,79.4,1.082,-385.1,3,22,12,6,4,2,1,55.9,False,none
F13,Harmonic_LLEMA:lo@p30,SHORT,counter,standard,1154,52.45,10.887,45,88.9,88.9,88.9,2.437,-153.0,5,15,12,5,3,0,0,76.9,False,none
F13,Harmonic_LLEMA:lo@p20,LONG,aligned,standard,476,21.64,4.491,38,76.3,76.3,76.3,1.041,-115.1,2,15,8,5,3,0,0,50.0,False,none
F13,Harmonic_LLEMA:lo@p20,LONG,counter,standard,22794,1036.09,215.038,729,81.2,81.2,81.2,1.42,-563.4,5,22,15,6,6,1,1,76.5,False,none
F13,Harmonic_LLEMA:lo@p20,SHORT,aligned,standard,22794,1036.09,215.038,729,79.1,79.2,79.1,1.063,-385.1,3,22,13,6,4,2,1,58.8,False,none
F13,Harmonic_LLEMA:lo@p20,SHORT,counter,standard,476,21.64,4.491,42,85.7,85.7,85.7,1.678,-153.0,5,15,12,5,3,0,0,76.9,False,none
F13,Harmonic_LLEMA:lo@p10,LONG,aligned,standard,89,4.05,0.84,18,77.8,77.8,77.8,1.15,-115.1,4,10,7,5,4,0,0,71.4,False,none
F13,Harmonic_LLEMA:lo@p10,LONG,counter,standard,10445,474.77,98.538,582,81.4,81.4,81.4,1.432,-597.2,5,22,17,6,6,1,1,82.4,False,none
F13,Harmonic_LLEMA:lo@p10,SHORT,aligned,standard,10445,474.77,98.538,581,77.8,77.9,77.8,0.967,-459.7,2,22,10,6,3,1,1,44.1,False,none
F13,Harmonic_LLEMA:lo@p10,SHORT,counter,standard,89,4.05,0.84,22,90.9,90.9,90.9,3.576,-153.0,6,10,9,5,3,0,0,85.7,False,surface
F13,Harmonic_LLEMA:lo@p5,LONG,counter,standard,5350,243.18,50.472,408,80.9,80.8,80.9,1.392,-566.6,5,22,16,6,6,1,1,79.4,False,none
F13,Harmonic_LLEMA:lo@p5,SHORT,aligned,standard,5350,243.18,50.472,421,81.0,81.2,81.0,1.106,-368.3,3,22,13,6,4,1,1,58.8,False,none
F13,Harmonic_LLEMA:lo@p5,SHORT,counter,standard,21,0.95,0.198,9,100.0,100.0,100.0,999.0,12.0,3,5,5,3,3,0,0,100.0,False,surface
F13,Harmonic_LLEMA:lo@p3,LONG,counter,standard,3325,151.14,31.368,320,79.7,79.6,79.7,1.251,-495.0,3,22,13,6,5,1,1,61.8,False,none
F13,Harmonic_LLEMA:lo@p3,SHORT,aligned,standard,3325,151.14,31.368,331,79.2,79.4,79.2,0.969,-289.8,3,22,11,6,4,1,1,52.9,False,none
F13,Harmonic_LLEMA:lo@p3,SHORT,counter,standard,10,0.45,0.094,6,100.0,100.0,100.0,999.0,42.0,2,2,2,2,2,0,0,100.0,False,surface
F13,Harmonic_LLEMA:lo@p1,LONG,counter,standard,1394,63.36,13.151,174,76.4,76.3,76.4,1.023,-293.6,4,22,13,5,3,1,1,60.6,False,none
F13,Harmonic_LLEMA:lo@p1,SHORT,aligned,standard,1394,63.36,13.151,179,77.1,77.5,77.1,0.926,-306.0,2,22,11,5,1,1,1,42.4,False,none
F13,Harmonic_LLEMA:lo@p1,SHORT,counter,standard,9,0.41,0.085,5,100.0,100.0,100.0,999.0,42.0,2,2,2,2,2,0,0,100.0,False,surface
F13,KAMA_Dist:hi@p50,LONG,aligned,standard,62225,2828.41,587.028,1049,78.9,79.0,78.9,1.175,-543.6,5,22,15,6,5,1,0,73.5,False,none
F13,KAMA_Dist:hi@p50,LONG,counter,standard,12669,575.86,119.519,292,84.6,84.9,84.6,1.627,-306.0,5,22,15,6,6,1,0,76.5,False,none
F13,KAMA_Dist:hi@p50,SHORT,aligned,standard,12669,575.86,119.519,307,75.6,75.5,75.6,1.073,-315.8,4,22,12,6,4,1,0,58.8,False,none
F13,KAMA_Dist:hi@p50,SHORT,counter,standard,62225,2828.41,587.028,1091,78.3,78.4,78.3,1.204,-561.1,4,22,15,6,4,3,0,67.6,False,none
F13,KAMA_Dist:hi@p60,LONG,aligned,standard,47201,2145.5,445.292,1018,78.8,78.9,78.8,1.171,-554.5,5,22,14,6,5,1,0,70.6,False,none
F13,KAMA_Dist:hi@p60,LONG,counter,standard,4973,226.05,46.915,224,84.4,84.4,84.4,1.361,-306.0,5,22,14,5,4,0,0,69.7,False,none
F13,KAMA_Dist:hi@p60,SHORT,aligned,standard,4973,226.05,46.915,232,74.6,74.6,74.6,1.069,-363.7,5,22,13,5,3,0,0,63.6,False,none
F13,KAMA_Dist:hi@p60,SHORT,counter,standard,47201,2145.5,445.292,1057,78.1,78.2,78.1,1.208,-561.1,5,22,14,6,4,3,0,67.6,False,none
F13,KAMA_Dist:hi@p70,LONG,aligned,standard,31978,1453.55,301.679,998,79.1,79.2,79.1,1.205,-552.6,5,22,15,6,5,2,0,73.5,False,none
F13,KAMA_Dist:hi@p70,LONG,counter,standard,2196,99.82,20.717,163,84.7,84.7,84.7,1.538,-306.0,3,22,14,5,4,0,0,63.6,False,none
F13,KAMA_Dist:hi@p70,SHORT,aligned,standard,2196,99.82,20.717,170,75.9,75.9,75.9,1.261,-379.5,4,22,14,5,4,0,0,66.7,False,none
F13,KAMA_Dist:hi@p70,SHORT,counter,standard,31978,1453.55,301.679,1016,78.2,78.4,78.2,1.231,-573.6,4,22,13,6,4,3,0,61.8,False,none
F13,KAMA_Dist:hi@p80,LONG,aligned,standard,19878,903.55,187.528,921,80.0,80.2,80.0,1.238,-589.9,5,22,15,6,5,2,0,73.5,False,none
F13,KAMA_Dist:hi@p80,LONG,counter,standard,1080,49.09,10.189,122,83.6,83.6,83.6,1.362,-230.0,5,22,13,5,3,0,0,63.6,False,none
F13,KAMA_Dist:hi@p80,SHORT,aligned,standard,1080,49.09,10.189,124,76.6,76.6,76.6,1.174,-306.0,3,22,13,5,4,0,0,60.6,False,none
F13,KAMA_Dist:hi@p80,SHORT,counter,standard,19878,903.55,187.528,944,77.9,78.1,77.9,1.223,-573.6,5,22,15,6,4,4,0,70.6,False,none
F13,KAMA_Dist:hi@p90,LONG,aligned,standard,9575,435.23,90.33,749,79.2,79.4,79.2,1.141,-402.9,5,22,11,6,4,2,0,58.8,False,none
F13,KAMA_Dist:hi@p90,LONG,counter,standard,427,19.41,4.028,60,83.3,83.3,83.3,1.115,-459.0,4,17,12,5,3,0,0,67.9,False,none
F13,KAMA_Dist:hi@p90,SHORT,aligned,standard,427,19.41,4.028,62,74.2,74.2,74.2,0.949,-223.2,2,17,10,5,3,0,0,53.6,False,none
F13,KAMA_Dist:hi@p90,SHORT,counter,standard,9575,435.23,90.33,767,78.0,78.1,78.0,1.208,-596.8,5,22,13,6,4,3,0,64.7,False,none
F13,KAMA_Dist:hi@p95,LONG,aligned,standard,5040,229.09,47.547,605,80.0,80.1,80.0,1.165,-438.1,6,22,12,6,3,1,0,61.8,False,none
F13,KAMA_Dist:hi@p95,LONG,counter,standard,235,10.68,2.217,34,85.3,85.3,85.3,1.26,-153.0,4,13,9,5,4,0,0,70.8,False,none
F13,KAMA_Dist:hi@p95,SHORT,aligned,standard,235,10.68,2.217,34,76.5,76.5,76.5,0.988,-225.2,3,13,8,5,3,0,0,58.3,False,none
F13,KAMA_Dist:hi@p95,SHORT,counter,standard,5040,229.09,47.547,588,77.6,77.8,77.6,1.249,-443.0,5,22,16,6,5,2,0,76.5,False,none
F13,KAMA_Dist:hi@p97,LONG,aligned,standard,3257,148.05,30.726,486,81.7,81.7,81.7,1.307,-315.7,5,22,14,6,4,0,0,67.6,False,none
F13,KAMA_Dist:hi@p97,LONG,counter,standard,161,7.32,1.519,13,92.3,92.3,92.3,2.41,-153.0,4,8,7,5,4,0,0,83.3,False,surface
F13,KAMA_Dist:hi@p97,SHORT,aligned,standard,161,7.32,1.519,16,68.8,68.8,68.8,0.963,-153.0,2,8,4,5,4,0,0,55.6,False,none
F13,KAMA_Dist:hi@p97,SHORT,counter,standard,3257,148.05,30.726,483,78.1,78.4,78.1,1.342,-410.8,5,22,15,6,6,2,0,76.5,False,none
F13,KAMA_Dist:hi@p99,LONG,aligned,standard,1290,58.64,12.17,253,80.2,80.2,80.2,1.225,-315.4,5,21,12,5,4,0,0,65.6,False,none
F13,KAMA_Dist:hi@p99,LONG,counter,standard,105,4.77,0.991,5,100.0,100.0,100.0,999.0,20.2,3,3,3,4,4,0,0,100.0,True,STAR
F13,KAMA_Dist:hi@p99,SHORT,aligned,standard,105,4.77,0.991,5,80.0,80.0,80.0,0.796,-111.0,2,3,2,4,3,0,0,70.0,False,none
F13,KAMA_Dist:hi@p99,SHORT,counter,standard,1290,58.64,12.17,252,79.4,79.4,79.4,1.349,-279.2,5,21,12,5,4,0,0,65.6,False,none
F13,KAMA_Dist:lo@p50,LONG,aligned,standard,14302,650.09,134.925,279,80.6,80.9,80.6,1.404,-227.6,6,21,14,5,5,1,0,78.1,False,none
