family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Harmonic_OBVf_Concordance:==0,SHORT,aligned,standard,46444,2111.09,438.151,865,78.2,78.3,78.2,1.084,-581.3,4,22,13,6,3,3,1,58.8,False,none
F13,Harmonic_OBVf_Concordance:==0,SHORT,counter,standard,44099,2004.5,416.028,797,79.5,79.7,79.5,1.215,-568.5,6,22,14,6,5,2,0,73.5,False,none
F13,Harmonic_OBVf_Concordance:==1,LONG,aligned,standard,32428,1474.0,305.925,687,79.5,79.7,79.5,1.152,-436.4,5,22,14,6,2,2,0,61.8,False,none
F13,Harmonic_OBVf_Concordance:==1,LONG,counter,standard,29990,1363.18,282.925,697,81.9,81.9,81.9,1.473,-673.8,5,22,16,6,6,1,1,79.4,False,none
F13,Harmonic_OBVf_Concordance:==1,SHORT,aligned,standard,29990,1363.18,282.925,707,77.9,78.0,77.9,1.021,-468.9,3,22,10,6,3,1,1,47.1,False,none
F13,Harmonic_OBVf_Concordance:==1,SHORT,counter,standard,32428,1474.0,305.925,689,77.5,77.6,77.5,1.176,-476.5,4,22,16,6,3,2,0,67.6,False,none
F13,OBVf_Signal:==-1,LONG,aligned,standard,19605,891.14,184.953,327,76.5,76.9,76.5,1.114,-291.6,5,22,14,5,2,2,0,63.6,False,none
F13,OBVf_Signal:==-1,LONG,counter,standard,57172,2598.73,539.358,1075,81.8,81.7,81.8,1.39,-697.6,6,22,16,6,6,3,1,82.4,False,none
F13,OBVf_Signal:==-1,SHORT,aligned,standard,57172,2598.73,539.358,1056,77.2,77.4,77.2,1.05,-457.3,3,22,12,6,5,3,1,58.8,False,none
F13,OBVf_Signal:==-1,SHORT,counter,standard,19605,891.14,184.953,336,83.0,83.3,83.0,1.703,-220.7,5,22,18,5,5,1,0,84.8,False,none
F13,OBVf_Signal:==0,LONG,aligned,standard,61,2.77,0.575,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,OBVf_Signal:==0,LONG,counter,standard,61,2.77,0.575,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,OBVf_Signal:==0,SHORT,aligned,standard,61,2.77,0.575,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,OBVf_Signal:==0,SHORT,counter,standard,61,2.77,0.575,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,OBVf_Signal:==1,LONG,aligned,standard,56861,2584.59,536.425,998,79.6,79.7,79.6,1.233,-561.4,5,22,15,6,4,2,0,70.6,False,none
F13,OBVf_Signal:==1,LONG,counter,standard,19201,872.77,181.142,377,81.4,81.6,81.4,1.271,-203.3,4,22,14,6,6,1,0,70.6,False,none
F13,OBVf_Signal:==1,SHORT,aligned,standard,19201,872.77,181.142,395,80.8,80.7,80.8,1.055,-535.1,3,22,11,6,3,1,0,50.0,False,none
F13,OBVf_Signal:==1,SHORT,counter,standard,56861,2584.59,536.425,1000,77.8,77.9,77.8,1.093,-454.3,3,22,13,6,3,3,0,55.9,False,none
F13,OBVf_Trend_Dir:==-1,LONG,aligned,standard,19605,891.14,184.953,327,76.5,76.9,76.5,1.114,-291.6,5,22,14,5,2,2,0,63.6,False,none
F13,OBVf_Trend_Dir:==-1,LONG,counter,standard,57172,2598.73,539.358,1075,81.8,81.7,81.8,1.39,-697.6,6,22,16,6,6,3,1,82.4,False,none
F13,OBVf_Trend_Dir:==-1,SHORT,aligned,standard,57172,2598.73,539.358,1056,77.2,77.4,77.2,1.05,-457.3,3,22,12,6,5,3,1,58.8,False,none
F13,OBVf_Trend_Dir:==-1,SHORT,counter,standard,19605,891.14,184.953,336,83.0,83.3,83.0,1.703,-220.7,5,22,18,5,5,1,0,84.8,False,none
F13,OBVf_Trend_Dir:==1,LONG,aligned,standard,56922,2587.36,537.0,998,79.6,79.7,79.6,1.233,-561.4,5,22,15,6,4,2,0,70.6,False,none
F13,OBVf_Trend_Dir:==1,LONG,counter,standard,19262,875.55,181.717,377,81.4,81.6,81.4,1.271,-203.3,4,22,14,6,6,1,0,70.6,False,none
F13,OBVf_Trend_Dir:==1,SHORT,aligned,standard,19262,875.55,181.717,395,80.8,80.7,80.8,1.055,-535.1,3,22,11,6,3,1,0,50.0,False,none
F13,OBVf_Trend_Dir:==1,SHORT,counter,standard,56922,2587.36,537.0,1000,77.8,77.9,77.8,1.093,-454.3,3,22,13,6,3,3,0,55.9,False,none
