family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Micro_MicroGap:hi@p90,LONG,aligned,standard,5287,240.32,49.877,481,79.4,79.6,79.4,1.184,-493.9,4,22,14,6,3,1,0,61.8,False,none
F13,Micro_MicroGap:hi@p90,LONG,counter,standard,5323,241.95,50.217,482,81.3,81.7,81.3,1.335,-453.0,6,22,15,5,5,2,1,78.8,False,none
F13,Micro_MicroGap:hi@p90,SHORT,aligned,standard,5323,241.95,50.217,508,80.5,80.5,80.5,1.197,-296.7,4,22,14,5,3,1,1,63.6,False,none
F13,Micro_MicroGap:hi@p90,SHORT,counter,standard,5287,240.32,49.877,479,76.0,76.0,76.0,1.05,-423.2,3,22,12,6,4,0,0,55.9,False,none
F13,Micro_MicroGap:hi@p95,LONG,aligned,standard,2257,102.59,21.292,305,79.0,79.3,79.0,1.173,-340.7,4,22,12,6,3,1,0,55.9,False,none
F13,Micro_MicroGap:hi@p95,LONG,counter,standard,2214,100.64,20.887,285,78.2,78.5,78.2,0.997,-441.2,4,22,11,5,3,1,0,54.5,False,none
F13,Micro_MicroGap:hi@p95,SHORT,aligned,standard,2214,100.64,20.887,300,84.0,83.9,84.0,1.575,-251.3,5,22,17,5,5,1,0,81.8,False,none
F13,Micro_MicroGap:hi@p95,SHORT,counter,standard,2257,102.59,21.292,310,76.8,76.8,76.8,1.141,-481.0,4,22,13,6,4,0,0,61.8,False,none
F13,Micro_MicroGap:hi@p97,LONG,aligned,standard,1397,63.5,13.179,231,78.4,78.7,78.4,1.156,-352.3,4,22,12,6,2,1,0,52.9,False,none
F13,Micro_MicroGap:hi@p97,LONG,counter,standard,1303,59.23,12.292,211,80.1,80.5,80.1,1.174,-257.0,4,22,12,5,4,1,0,60.6,False,none
F13,Micro_MicroGap:hi@p97,SHORT,aligned,standard,1303,59.23,12.292,232,84.1,84.0,84.1,1.597,-264.0,5,22,17,5,4,1,0,78.8,False,none
F13,Micro_MicroGap:hi@p97,SHORT,counter,standard,1397,63.5,13.179,234,77.4,77.4,77.4,1.154,-481.0,4,22,12,6,6,0,0,64.7,False,none
F13,Micro_MicroGap:hi@p99,LONG,aligned,standard,567,25.77,5.349,113,74.3,74.3,74.3,0.953,-236.3,2,22,11,6,2,0,0,44.1,False,none
F13,Micro_MicroGap:hi@p99,LONG,counter,standard,499,22.68,4.708,93,81.7,81.7,81.7,1.241,-216.3,5,22,14,5,3,0,0,66.7,False,none
F13,Micro_MicroGap:hi@p99,SHORT,aligned,standard,499,22.68,4.708,99,85.9,85.9,85.9,1.67,-153.0,4,22,15,5,4,0,0,69.7,False,none
F13,Micro_MicroGap:hi@p99,SHORT,counter,standard,567,25.77,5.349,118,76.3,76.3,76.3,1.094,-375.3,3,22,12,6,5,0,0,58.8,False,none
F13,Micro_MicroGap:lo@p50,LONG,aligned,standard,29814,1355.18,281.264,812,76.6,76.7,76.6,1.067,-711.7,3,22,11,6,3,1,0,50.0,False,none
F13,Micro_MicroGap:lo@p50,LONG,counter,standard,30252,1375.09,285.396,964,81.7,81.8,81.7,1.378,-424.7,5,22,18,6,6,4,1,85.3,False,none
F13,Micro_MicroGap:lo@p50,SHORT,aligned,standard,30252,1375.09,285.396,897,77.9,78.4,77.9,0.996,-619.7,4,22,9,6,3,5,1,47.1,False,none
F13,Micro_MicroGap:lo@p50,SHORT,counter,standard,29814,1355.18,281.264,856,81.1,81.3,81.1,1.427,-366.6,6,22,15,6,6,2,0,79.4,False,none
F13,Micro_MicroGap:lo@p40,LONG,aligned,standard,19097,868.05,180.16,720,75.3,75.3,75.3,1.032,-678.7,3,22,11,6,3,0,0,50.0,False,none
F13,Micro_MicroGap:lo@p40,LONG,counter,standard,19294,877.0,182.019,826,81.5,81.5,81.5,1.381,-578.2,5,22,18,6,6,3,1,85.3,False,none
F13,Micro_MicroGap:lo@p40,SHORT,aligned,standard,19294,877.0,182.019,786,78.9,79.2,78.9,1.052,-420.9,5,22,11,6,4,3,1,58.8,False,none
F13,Micro_MicroGap:lo@p40,SHORT,counter,standard,19097,868.05,180.16,753,81.3,81.5,81.3,1.459,-366.6,5,22,15,6,6,2,0,76.5,False,none
F13,Micro_MicroGap:lo@p30,LONG,aligned,standard,18135,824.32,171.085,717,75.3,75.3,75.3,1.032,-678.7,3,22,11,6,3,0,0,50.0,False,none
F13,Micro_MicroGap:lo@p30,LONG,counter,standard,18366,834.82,173.264,819,81.4,81.5,81.4,1.382,-578.2,5,22,18,6,6,3,1,85.3,False,none
F13,Micro_MicroGap:lo@p30,SHORT,aligned,standard,18366,834.82,173.264,781,78.9,79.2,78.9,1.051,-420.9,5,22,11,6,4,3,1,58.8,False,none
F13,Micro_MicroGap:lo@p30,SHORT,counter,standard,18135,824.32,171.085,751,81.4,81.6,81.4,1.466,-366.6,5,22,15,6,6,2,0,76.5,False,none
F13,Micro_MicroGap:lo@p20,LONG,aligned,standard,5965,271.14,56.274,481,75.5,75.6,75.5,1.021,-502.9,3,22,12,6,3,1,0,52.9,False,none
F13,Micro_MicroGap:lo@p20,LONG,counter,standard,6075,276.14,57.311,524,81.7,81.8,81.7,1.291,-317.8,5,22,14,5,5,2,0,72.7,False,none
F13,Micro_MicroGap:lo@p20,SHORT,aligned,standard,6075,276.14,57.311,500,77.8,78.1,77.8,1.018,-407.3,3,22,12,5,3,2,0,54.5,False,none
F13,Micro_MicroGap:lo@p20,SHORT,counter,standard,5965,271.14,56.274,503,84.1,84.3,84.1,1.741,-352.8,5,22,16,5,5,1,0,78.8,False,none
F13,Micro_MicroGap:lo@p10,LONG,aligned,standard,5179,235.41,48.858,433,74.8,75.0,74.8,1.054,-502.9,3,22,12,6,3,1,0,52.9,False,none
F13,Micro_MicroGap:lo@p10,LONG,counter,standard,5324,242.0,50.226,480,80.8,81.0,80.8,1.232,-317.8,4,22,14,5,5,2,0,69.7,False,none
F13,Micro_MicroGap:lo@p10,SHORT,aligned,standard,5324,242.0,50.226,457,78.3,78.7,78.3,1.039,-407.3,3,22,13,5,3,2,0,57.6,False,none
F13,Micro_MicroGap:lo@p10,SHORT,counter,standard,5179,235.41,48.858,463,83.2,83.3,83.2,1.665,-352.8,5,22,17,5,5,1,0,81.8,False,none
F13,Micro_MicroGap:lo@p5,LONG,aligned,standard,2173,98.77,20.5,282,75.5,75.8,75.5,1.188,-408.6,4,22,12,6,4,1,0,58.8,False,none
F13,Micro_MicroGap:lo@p5,LONG,counter,standard,2407,109.41,22.708,335,80.3,80.2,80.3,1.17,-343.1,4,22,13,5,3,1,0,60.6,False,none
F13,Micro_MicroGap:lo@p5,SHORT,aligned,standard,2407,109.41,22.708,322,78.6,79.1,78.6,1.003,-264.0,2,22,12,5,1,2,0,45.5,False,none
F13,Micro_MicroGap:lo@p5,SHORT,counter,standard,2173,98.77,20.5,297,79.8,79.8,79.8,1.448,-283.7,4,22,16,5,4,0,0,72.7,False,none
F13,Micro_MicroGap:lo@p3,LONG,aligned,standard,1212,55.09,11.434,209,75.6,76.0,75.6,1.133,-286.8,5,22,12,6,4,1,0,61.8,False,none
F13,Micro_MicroGap:lo@p3,LONG,counter,standard,1350,61.36,12.736,226,82.7,82.7,82.7,1.381,-288.9,5,21,14,5,4,0,0,71.9,False,none
F13,Micro_MicroGap:lo@p3,SHORT,aligned,standard,1350,61.36,12.736,221,78.3,78.6,78.3,1.008,-264.0,4,21,14,5,2,1,0,62.5,False,none
F13,Micro_MicroGap:lo@p3,SHORT,counter,standard,1212,55.09,11.434,209,77.5,77.5,77.5,1.375,-306.0,5,22,13,5,5,0,0,69.7,False,none
F13,Micro_MicroGap:lo@p1,LONG,aligned,standard,479,21.77,4.519,101,81.2,82.0,81.2,1.827,-153.0,6,22,16,5,4,1,0,78.8,False,none
F13,Micro_MicroGap:lo@p1,LONG,counter,standard,583,26.5,5.5,105,79.0,79.0,79.0,1.232,-153.0,4,20,10,5,3,0,0,54.8,False,none
F13,Micro_MicroGap:lo@p1,SHORT,aligned,standard,583,26.5,5.5,108,79.6,80.4,79.6,1.181,-306.0,5,20,11,5,3,1,0,61.3,False,none
F13,Micro_MicroGap:lo@p1,SHORT,counter,standard,479,21.77,4.519,97,69.1,69.1,69.1,0.862,-318.9,1,22,8,5,2,0,0,33.3,False,none
F13,Micro_MomoTransfer:hi@p50,LONG,aligned,standard,35400,1609.09,333.962,938,79.3,79.5,79.3,1.207,-417.4,5,22,15,6,6,2,0,76.5,False,none
F13,Micro_MomoTransfer:hi@p50,LONG,counter,standard,35733,1624.23,337.104,1037,81.0,81.1,81.0,1.339,-536.5,6,22,18,6,6,2,1,88.2,False,none
F13,Micro_MomoTransfer:hi@p50,SHORT,aligned,standard,35733,1624.23,337.104,981,80.9,81.0,80.9,1.184,-785.9,4,22,13,6,5,1,1,64.7,False,none
F13,Micro_MomoTransfer:hi@p50,SHORT,counter,standard,35400,1609.09,333.962,934,78.9,79.2,78.9,1.193,-431.3,5,22,12,6,4,3,0,61.8,False,none
F13,Micro_MomoTransfer:hi@p60,LONG,aligned,standard,29245,1329.32,275.896,903,80.0,80.1,80.0,1.259,-486.4,6,22,16,6,6,2,0,82.4,False,none
F13,Micro_MomoTransfer:hi@p60,LONG,counter,standard,29527,1342.14,278.557,984,82.1,82.2,82.1,1.388,-536.5,6,22,16,6,5,1,1,79.4,False,none
F13,Micro_MomoTransfer:hi@p60,SHORT,aligned,standard,29527,1342.14,278.557,918,81.3,81.2,81.3,1.182,-804.5,4,22,15,6,5,1,1,70.6,False,none
F13,Micro_MomoTransfer:hi@p60,SHORT,counter,standard,29245,1329.32,275.896,866,78.8,79.0,78.8,1.116,-474.5,3,22,13,6,4,3,0,58.8,False,none
F13,Micro_MomoTransfer:hi@p70,LONG,aligned,standard,21670,985.0,204.434,791,80.5,80.7,80.5,1.344,-520.7,5,22,14,6,5,2,0,70.6,False,none
F13,Micro_MomoTransfer:hi@p70,LONG,counter,standard,21925,996.59,206.84,866,82.2,82.2,82.2,1.378,-479.8,6,22,19,6,5,0,1,88.2,False,none
F13,Micro_MomoTransfer:hi@p70,SHORT,aligned,standard,21925,996.59,206.84,816,80.1,80.1,80.1,1.108,-767.3,4,22,14,6,5,1,0,67.6,False,none
F13,Micro_MomoTransfer:hi@p70,SHORT,counter,standard,21670,985.0,204.434,790,79.0,79.2,79.0,1.134,-458.9,4,22,12,6,4,2,0,58.8,False,none
F13,Micro_MomoTransfer:hi@p80,LONG,aligned,standard,14451,656.86,136.33,636,80.0,80.2,80.0,1.253,-548.9,5,22,15,6,4,1,0,70.6,False,none
F13,Micro_MomoTransfer:hi@p80,LONG,counter,standard,14541,660.95,137.179,718,82.0,82.0,82.0,1.411,-351.9,6,22,19,6,5,0,1,88.2,False,none
F13,Micro_MomoTransfer:hi@p80,SHORT,aligned,standard,14541,660.95,137.179,707,80.1,80.0,80.1,1.044,-440.5,2,22,14,6,3,1,0,55.9,False,none
F13,Micro_MomoTransfer:hi@p80,SHORT,counter,standard,14451,656.86,136.33,650,79.5,79.7,79.5,1.216,-489.3,5,22,15,6,4,1,0,70.6,False,none
F13,Micro_MomoTransfer:hi@p90,LONG,aligned,standard,7103,322.86,67.009,421,77.4,77.6,77.4,1.057,-370.4,3,22,10,6,2,1,0,44.1,False,none
F13,Micro_MomoTransfer:hi@p90,LONG,counter,standard,7207,327.59,67.991,469,83.4,83.4,83.4,1.545,-294.6,6,22,19,6,5,0,0,88.2,False,none
F13,Micro_MomoTransfer:hi@p90,SHORT,aligned,standard,7207,327.59,67.991,458,83.0,82.9,83.0,1.352,-341.5,6,22,15,6,6,1,0,79.4,False,none
F13,Micro_MomoTransfer:hi@p90,SHORT,counter,standard,7103,322.86,67.009,418,80.4,80.6,80.4,1.455,-272.4,5,22,15,6,6,1,0,76.5,False,none
F13,Micro_MomoTransfer:hi@p95,LONG,aligned,standard,3475,157.95,32.783,254,78.7,79.1,78.7,1.14,-318.0,3,22,12,5,3,1,0,54.5,False,none
F13,Micro_MomoTransfer:hi@p95,LONG,counter,standard,3535,160.68,33.349,271,86.3,86.3,86.3,2.039,-213.2,6,22,18,6,6,0,0,88.2,False,none
F13,Micro_MomoTransfer:hi@p95,SHORT,aligned,standard,3535,160.68,33.349,269,83.6,83.6,83.6,1.302,-306.0,4,22,15,6,4,0,0,67.6,False,none
F13,Micro_MomoTransfer:hi@p95,SHORT,counter,standard,3475,157.95,32.783,256,78.9,79.2,78.9,1.577,-296.3,4,22,14,5,4,1,0,66.7,False,none
F13,Micro_MomoTransfer:hi@p97,LONG,aligned,standard,2070,94.09,19.528,176,79.5,79.5,79.5,1.146,-247.6,3,22,15,5,4,0,0,66.7,False,none
F13,Micro_MomoTransfer:hi@p97,LONG,counter,standard,2130,96.82,20.094,177,85.9,85.9,85.9,2.172,-213.2,5,22,18,5,5,0,0,84.8,False,none
F13,Micro_MomoTransfer:hi@p97,SHORT,aligned,standard,2130,96.82,20.094,173,85.0,85.0,85.0,1.466,-306.0,5,22,16,5,4,0,0,75.8,False,none
F13,Micro_MomoTransfer:hi@p97,SHORT,counter,standard,2070,94.09,19.528,177,81.9,82.4,81.9,1.738,-247.9,5,22,13,5,5,1,0,69.7,False,none
F13,Micro_MomoTransfer:hi@p99,LONG,aligned,standard,696,31.64,6.566,84,76.2,76.2,76.2,1.204,-153.0,3,21,11,5,3,0,0,53.1,False,none
F13,Micro_MomoTransfer:hi@p99,LONG,counter,standard,694,31.55,6.547,69,89.9,89.9,89.9,2.805,-153.0,4,20,18,5,5,0,0,87.1,False,none
F13,Micro_MomoTransfer:hi@p99,SHORT,aligned,standard,694,31.55,6.547,68,85.3,85.3,85.3,1.58,-153.0,5,20,16,5,3,0,0,77.4,False,none
F13,Micro_MomoTransfer:hi@p99,SHORT,counter,standard,696,31.64,6.566,83,83.1,83.1,83.1,1.466,-247.9,4,21,15,5,3,0,0,68.8,False,none
F13,Micro_MomoTransfer:lo@p50,LONG,aligned,standard,36269,1648.59,342.16,914,77.9,78.1,77.9,1.166,-482.3,6,22,14,6,3,2,0,67.6,False,none
F13,Micro_MomoTransfer:lo@p50,LONG,counter,standard,36268,1648.55,342.151,982,82.4,82.5,82.4,1.345,-475.1,6,22,16,6,6,4,1,82.4,False,none
F13,Micro_MomoTransfer:lo@p50,SHORT,aligned,standard,36268,1648.55,342.151,1017,76.5,76.7,76.5,1.039,-558.0,4,22,12,6,3,4,1,55.9,False,none
F13,Micro_MomoTransfer:lo@p50,SHORT,counter,standard,36269,1648.59,342.16,841,78.5,78.7,78.5,1.138,-621.7,4,22,15,6,4,2,0,67.6,False,none
F13,Micro_MomoTransfer:lo@p40,LONG,aligned,standard,30237,1374.41,285.255,841,78.7,78.8,78.7,1.135,-518.6,5,22,13,6,3,1,0,61.8,False,none
F13,Micro_MomoTransfer:lo@p40,LONG,counter,standard,30275,1376.14,285.613,923,82.2,82.3,82.2,1.35,-489.2,6,22,16,6,5,3,1,79.4,False,none
F13,Micro_MomoTransfer:lo@p40,SHORT,aligned,standard,30275,1376.14,285.613,935,77.3,77.6,77.3,1.057,-462.5,4,22,10,6,3,4,1,50.0,False,none
F13,Micro_MomoTransfer:lo@p40,SHORT,counter,standard,30237,1374.41,285.255,782,79.2,79.4,79.2,1.133,-688.7,3,22,15,5,5,2,0,69.7,False,none
F13,Micro_MomoTransfer:lo@p30,LONG,aligned,standard,22358,1016.27,210.925,740,79.7,79.7,79.7,1.187,-468.1,6,22,15,6,3,0,0,70.6,False,none
F13,Micro_MomoTransfer:lo@p30,LONG,counter,standard,22535,1024.32,212.594,828,81.6,81.7,81.6,1.297,-502.5,6,22,13,6,5,3,1,70.6,False,none
F13,Micro_MomoTransfer:lo@p30,SHORT,aligned,standard,22535,1024.32,212.594,828,78.7,78.9,78.7,1.06,-462.5,5,22,11,6,3,3,1,55.9,False,none
F13,Micro_MomoTransfer:lo@p30,SHORT,counter,standard,22358,1016.27,210.925,718,79.2,79.5,79.2,1.167,-607.6,5,22,14,5,4,2,0,69.7,False,none
F13,Micro_MomoTransfer:lo@p20,LONG,aligned,standard,14787,672.14,139.5,628,81.8,81.8,81.8,1.286,-492.4,6,22,16,5,4,0,0,78.8,False,none
F13,Micro_MomoTransfer:lo@p20,LONG,counter,standard,14932,678.73,140.868,706,82.2,82.2,82.2,1.357,-373.5,6,22,15,6,5,3,1,76.5,False,none
F13,Micro_MomoTransfer:lo@p20,SHORT,aligned,standard,14932,678.73,140.868,671,77.8,78.0,77.8,0.948,-329.2,2,22,9,6,4,3,1,44.1,False,none
F13,Micro_MomoTransfer:lo@p20,SHORT,counter,standard,14787,672.14,139.5,589,78.4,78.7,78.4,1.111,-666.6,4,22,13,5,3,2,0,60.6,False,none
F13,Micro_MomoTransfer:lo@p10,LONG,aligned,standard,7449,338.59,70.274,405,81.5,81.5,81.5,1.353,-432.0,6,22,16,5,3,0,0,75.8,False,none
F13,Micro_MomoTransfer:lo@p10,LONG,counter,standard,7414,337.0,69.943,444,81.3,81.2,81.3,1.216,-312.1,3,22,13,6,5,2,0,61.8,False,none
F13,Micro_MomoTransfer:lo@p10,SHORT,aligned,standard,7414,337.0,69.943,426,78.2,78.5,78.2,0.894,-333.1,2,22,9,6,4,3,0,44.1,False,none
F13,Micro_MomoTransfer:lo@p10,SHORT,counter,standard,7449,338.59,70.274,395,80.3,80.3,80.3,1.289,-418.3,5,22,14,5,5,0,0,72.7,False,none
F13,Micro_MomoTransfer:lo@p5,LONG,aligned,standard,3696,168.0,34.868,249,80.7,80.7,80.7,1.289,-320.9,5,22,13,5,3,0,0,63.6,False,none
F13,Micro_MomoTransfer:lo@p5,LONG,counter,standard,3629,164.95,34.236,257,81.3,81.2,81.3,1.246,-319.5,4,22,15,6,5,2,0,70.6,False,none
F13,Micro_MomoTransfer:lo@p5,SHORT,aligned,standard,3629,164.95,34.236,247,77.7,78.3,77.7,0.803,-393.3,2,22,8,6,3,3,0,38.2,False,none
F13,Micro_MomoTransfer:lo@p5,SHORT,counter,standard,3696,168.0,34.868,237,79.3,79.3,79.3,1.234,-444.1,4,22,14,5,3,0,0,63.6,False,none
F13,Micro_MomoTransfer:lo@p3,LONG,aligned,standard,2191,99.59,20.67,170,78.2,78.2,78.2,1.141,-342.2,5,22,12,5,2,0,0,57.6,False,none
F13,Micro_MomoTransfer:lo@p3,LONG,counter,standard,2126,96.64,20.057,171,79.5,79.4,79.5,1.164,-306.0,3,20,12,6,5,1,0,62.5,False,none
F13,Micro_MomoTransfer:lo@p3,SHORT,aligned,standard,2126,96.64,20.057,164,80.5,81.0,80.5,1.062,-291.6,4,20,11,6,4,1,0,59.4,False,none
F13,Micro_MomoTransfer:lo@p3,SHORT,counter,standard,2191,99.59,20.67,172,80.8,80.8,80.8,1.418,-362.1,4,22,13,5,3,0,0,60.6,False,none
F13,Micro_MomoTransfer:lo@p1,LONG,aligned,standard,719,32.68,6.783,86,76.7,76.7,76.7,1.396,-153.0,5,18,9,5,2,0,0,57.1,False,none
F13,Micro_MomoTransfer:lo@p1,LONG,counter,standard,712,32.36,6.717,71,78.9,78.9,78.9,0.942,-306.0,2,18,8,6,3,0,0,43.3,False,none
F13,Micro_MomoTransfer:lo@p1,SHORT,aligned,standard,712,32.36,6.717,71,84.5,85.7,84.5,1.324,-306.0,4,18,13,6,4,1,0,70.0,False,none
F13,Micro_MomoTransfer:lo@p1,SHORT,counter,standard,719,32.68,6.783,89,82.0,82.0,82.0,0.975,-269.9,2,18,8,5,2,0,0,42.9,False,none
F13,Micro_OrderFlowDelta:hi@p50,LONG,aligned,standard,38868,1766.73,366.679,877,81.9,82.0,81.9,1.257,-598.9,5,22,15,6,4,1,0,70.6,False,none
F13,Micro_OrderFlowDelta:hi@p50,LONG,counter,standard,35957,1634.41,339.217,910,84.5,84.7,84.5,1.448,-414.8,6,22,17,6,6,3,1,85.3,False,none
F13,Micro_OrderFlowDelta:hi@p50,SHORT,aligned,standard,35957,1634.41,339.217,1093,75.6,75.7,75.6,1.054,-468.8,5,22,11,6,4,2,1,58.8,False,none
F13,Micro_OrderFlowDelta:hi@p50,SHORT,counter,standard,38868,1766.73,366.679,992,76.5,76.7,76.5,1.205,-508.8,5,22,16,6,5,2,0,76.5,False,none
F13,Micro_OrderFlowDelta:hi@p60,LONG,aligned,standard,24489,1113.14,231.028,850,81.9,82.1,81.9,1.247,-615.3,5,22,16,6,3,2,0,70.6,False,none
F13,Micro_OrderFlowDelta:hi@p60,LONG,counter,standard,23394,1063.36,220.698,877,84.5,84.7,84.5,1.411,-414.8,6,22,17,6,6,3,1,85.3,False,none
F13,Micro_OrderFlowDelta:hi@p60,SHORT,aligned,standard,23394,1063.36,220.698,1079,76.0,76.1,76.0,1.082,-547.0,5,22,12,6,4,2,1,61.8,False,none
F13,Micro_OrderFlowDelta:hi@p60,SHORT,counter,standard,24489,1113.14,231.028,982,76.3,76.4,76.3,1.191,-508.8,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_OrderFlowDelta:hi@p70,LONG,aligned,standard,16045,729.32,151.368,824,82.5,82.7,82.5,1.256,-615.3,5,22,16,6,4,2,0,73.5,False,none
F13,Micro_OrderFlowDelta:hi@p70,LONG,counter,standard,15714,714.27,148.245,843,84.5,84.6,84.5,1.429,-414.8,6,22,17,6,6,3,1,85.3,False,none
F13,Micro_OrderFlowDelta:hi@p70,SHORT,aligned,standard,15714,714.27,148.245,1048,76.0,76.3,76.0,1.085,-471.0,4,22,14,6,4,3,1,64.7,False,none
F13,Micro_OrderFlowDelta:hi@p70,SHORT,counter,standard,16045,729.32,151.368,960,75.8,75.9,75.8,1.183,-508.8,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_OrderFlowDelta:hi@p80,LONG,aligned,standard,10498,477.18,99.038,792,83.0,83.3,83.0,1.272,-619.2,5,22,15,6,4,3,0,70.6,False,none
F13,Micro_OrderFlowDelta:hi@p80,LONG,counter,standard,10250,465.91,96.698,813,84.4,84.6,84.4,1.386,-435.6,6,22,15,6,6,2,1,79.4,False,none
F13,Micro_OrderFlowDelta:hi@p80,SHORT,aligned,standard,10250,465.91,96.698,1002,75.9,76.2,75.9,1.072,-393.9,5,22,14,6,3,3,1,64.7,False,none
F13,Micro_OrderFlowDelta:hi@p80,SHORT,counter,standard,10498,477.18,99.038,924,75.6,75.7,75.6,1.181,-471.7,5,22,14,6,5,1,0,70.6,False,none
F13,Micro_OrderFlowDelta:hi@p90,LONG,aligned,standard,5211,236.86,49.16,711,82.8,83.1,82.8,1.175,-629.6,4,22,12,6,4,2,0,58.8,False,none
F13,Micro_OrderFlowDelta:hi@p90,LONG,counter,standard,5220,237.27,49.245,728,84.6,84.8,84.6,1.409,-415.8,6,22,16,6,6,2,1,82.4,False,none
F13,Micro_OrderFlowDelta:hi@p90,SHORT,aligned,standard,5220,237.27,49.245,887,75.6,75.9,75.6,1.042,-490.7,4,22,11,6,3,3,1,52.9,False,none
F13,Micro_OrderFlowDelta:hi@p90,SHORT,counter,standard,5211,236.86,49.16,832,75.0,75.1,75.0,1.22,-436.9,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_OrderFlowDelta:hi@p95,LONG,aligned,standard,2698,122.64,25.453,613,82.9,83.1,82.9,1.192,-642.5,5,22,12,6,4,2,0,61.8,False,none
F13,Micro_OrderFlowDelta:hi@p95,LONG,counter,standard,2658,120.82,25.075,627,84.4,84.6,84.4,1.421,-497.6,6,22,14,6,6,2,1,76.5,False,none
F13,Micro_OrderFlowDelta:hi@p95,SHORT,aligned,standard,2658,120.82,25.075,729,75.7,75.9,75.7,1.035,-381.4,3,22,10,6,2,2,1,44.1,False,none
F13,Micro_OrderFlowDelta:hi@p95,SHORT,counter,standard,2698,122.64,25.453,716,74.9,75.0,74.9,1.191,-449.9,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_OrderFlowDelta:hi@p97,LONG,aligned,standard,1695,77.05,15.991,513,82.3,82.6,82.3,1.132,-569.8,5,22,13,6,4,2,0,64.7,False,none
F13,Micro_OrderFlowDelta:hi@p97,LONG,counter,standard,1632,74.18,15.396,520,85.0,85.2,85.0,1.492,-549.9,6,22,15,6,5,1,0,76.5,False,none
F13,Micro_OrderFlowDelta:hi@p97,SHORT,aligned,standard,1632,74.18,15.396,599,75.3,75.5,75.3,0.955,-311.2,2,22,9,6,1,2,0,35.3,False,none
F13,Micro_OrderFlowDelta:hi@p97,SHORT,counter,standard,1695,77.05,15.991,591,75.6,75.8,75.6,1.186,-460.5,5,22,16,6,5,1,0,76.5,False,none
