family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,Micro_FailedBreak:hi@p95,SHORT,counter,standard,4644,211.09,43.811,282,77.0,77.0,77.0,1.329,-228.8,4,21,14,5,4,0,0,68.8,False,none
F13,Micro_FailedBreak:hi@p97,LONG,aligned,standard,2855,129.77,26.934,183,76.5,76.5,76.5,0.882,-291.1,3,21,8,5,3,0,0,43.8,False,none
F13,Micro_FailedBreak:hi@p97,LONG,counter,standard,1921,87.32,18.123,136,85.3,85.3,85.3,1.208,-306.0,4,22,15,5,2,0,0,63.6,False,none
F13,Micro_FailedBreak:hi@p97,SHORT,aligned,standard,1921,87.32,18.123,141,83.0,83.0,83.0,1.551,-257.6,6,22,14,5,4,0,0,72.7,False,none
F13,Micro_FailedBreak:hi@p97,SHORT,counter,standard,2855,129.77,26.934,192,78.6,78.6,78.6,1.466,-270.0,5,21,15,5,4,0,0,75.0,False,none
F13,Micro_FailedBreak:hi@p99,LONG,aligned,standard,932,42.36,8.792,66,77.3,77.3,77.3,0.715,-153.0,2,19,8,5,1,0,0,36.7,False,none
F13,Micro_FailedBreak:hi@p99,LONG,counter,standard,674,30.64,6.358,49,79.6,79.6,79.6,0.941,-306.0,3,18,12,5,2,0,0,58.6,False,none
F13,Micro_FailedBreak:hi@p99,SHORT,aligned,standard,674,30.64,6.358,51,88.2,88.2,88.2,1.83,-153.0,4,18,14,5,4,0,0,75.9,False,none
F13,Micro_FailedBreak:hi@p99,SHORT,counter,standard,932,42.36,8.792,68,83.8,83.8,83.8,1.914,-153.0,4,19,14,5,3,0,0,70.0,False,none
F13,Micro_FailedBreak:lo@p50,LONG,aligned,standard,28971,1316.86,273.311,934,75.5,75.6,75.5,1.103,-616.3,5,22,13,6,3,2,0,61.8,False,none
F13,Micro_FailedBreak:lo@p50,LONG,counter,standard,32476,1476.18,306.377,1093,79.4,79.4,79.4,1.273,-501.2,6,22,18,6,5,3,1,85.3,False,none
F13,Micro_FailedBreak:lo@p50,SHORT,aligned,standard,32476,1476.18,306.377,901,80.8,81.0,80.8,1.054,-490.0,4,22,11,6,4,3,0,55.9,False,none
F13,Micro_FailedBreak:lo@p50,SHORT,counter,standard,28971,1316.86,273.311,747,81.1,81.5,81.1,1.146,-547.1,4,22,14,6,3,3,0,61.8,False,none
F13,Micro_FailedBreak:lo@p40,LONG,aligned,standard,27958,1270.82,263.755,906,75.1,75.2,75.1,1.074,-683.3,5,22,13,6,3,2,0,61.8,False,none
F13,Micro_FailedBreak:lo@p40,LONG,counter,standard,31339,1424.5,295.651,1067,79.1,79.1,79.1,1.266,-416.3,6,22,16,6,5,3,1,79.4,False,none
F13,Micro_FailedBreak:lo@p40,SHORT,aligned,standard,31339,1424.5,295.651,876,81.5,81.7,81.5,1.072,-490.0,4,22,13,6,4,3,0,61.8,False,none
F13,Micro_FailedBreak:lo@p40,SHORT,counter,standard,27958,1270.82,263.755,730,80.8,81.2,80.8,1.106,-667.4,4,22,12,6,4,3,0,58.8,False,none
F13,Micro_FailedBreak:lo@p30,LONG,aligned,standard,20960,952.73,197.736,797,75.2,75.3,75.2,1.162,-530.8,5,22,14,6,4,1,0,67.6,False,none
F13,Micro_FailedBreak:lo@p30,LONG,counter,standard,24046,1093.0,226.849,959,78.6,78.7,78.6,1.242,-437.6,6,22,17,6,5,3,1,82.4,False,none
F13,Micro_FailedBreak:lo@p30,SHORT,aligned,standard,24046,1093.0,226.849,780,82.9,83.1,82.9,1.051,-490.0,4,22,11,6,4,3,0,55.9,False,none
F13,Micro_FailedBreak:lo@p30,SHORT,counter,standard,20960,952.73,197.736,625,81.6,81.9,81.6,1.083,-725.1,4,22,13,6,4,2,0,61.8,False,none
F13,Micro_FailedBreak:lo@p20,LONG,aligned,standard,13807,627.59,130.255,644,75.9,75.9,75.9,1.18,-605.9,5,22,14,6,4,0,0,67.6,False,none
F13,Micro_FailedBreak:lo@p20,LONG,counter,standard,16409,745.86,154.802,778,79.9,79.9,79.9,1.355,-266.9,6,22,16,6,5,2,1,79.4,False,none
F13,Micro_FailedBreak:lo@p20,SHORT,aligned,standard,16409,745.86,154.802,662,82.6,82.9,82.6,0.998,-670.8,4,22,12,6,3,2,0,55.9,False,none
F13,Micro_FailedBreak:lo@p20,SHORT,counter,standard,13807,627.59,130.255,488,83.0,83.0,83.0,1.136,-683.0,5,22,13,6,4,0,0,64.7,False,none
F13,Micro_FailedBreak:lo@p10,LONG,aligned,standard,6701,304.59,63.217,373,78.8,78.8,78.8,1.425,-253.7,6,22,16,5,4,0,0,78.8,False,none
F13,Micro_FailedBreak:lo@p10,LONG,counter,standard,8493,386.05,80.123,510,81.8,81.7,81.8,1.522,-246.7,6,22,15,6,6,2,0,79.4,False,none
F13,Micro_FailedBreak:lo@p10,SHORT,aligned,standard,8493,386.05,80.123,442,82.1,82.5,82.1,0.95,-451.0,4,22,10,6,2,2,0,47.1,False,none
F13,Micro_FailedBreak:lo@p10,SHORT,counter,standard,6701,304.59,63.217,309,83.8,83.8,83.8,1.212,-347.7,3,22,12,5,4,0,0,57.6,False,none
F13,Micro_FailedBreak:lo@p5,LONG,aligned,standard,3266,148.45,30.811,202,78.7,78.7,78.7,1.419,-369.7,5,22,15,5,4,0,0,72.7,False,none
F13,Micro_FailedBreak:lo@p5,LONG,counter,standard,4436,201.64,41.849,300,81.7,81.7,81.7,1.353,-230.0,4,22,14,6,5,0,0,67.6,False,none
F13,Micro_FailedBreak:lo@p5,SHORT,aligned,standard,4436,201.64,41.849,270,84.1,84.1,84.1,1.1,-423.8,4,22,13,6,5,0,0,64.7,False,none
F13,Micro_FailedBreak:lo@p5,SHORT,counter,standard,3266,148.45,30.811,186,83.3,83.3,83.3,1.131,-424.3,5,22,12,5,3,0,0,60.6,False,none
F13,Micro_FailedBreak:lo@p3,LONG,aligned,standard,1949,88.59,18.387,128,82.8,82.8,82.8,1.941,-264.4,6,22,17,5,5,0,0,84.8,False,none
F13,Micro_FailedBreak:lo@p3,LONG,counter,standard,2795,127.05,26.368,197,79.7,79.7,79.7,1.147,-189.6,4,22,12,5,2,0,0,54.5,False,none
F13,Micro_FailedBreak:lo@p3,SHORT,aligned,standard,2795,127.05,26.368,188,81.9,81.9,81.9,0.895,-423.8,2,22,13,5,3,0,0,54.5,False,none
F13,Micro_FailedBreak:lo@p3,SHORT,counter,standard,1949,88.59,18.387,122,82.8,82.8,82.8,0.956,-292.0,3,22,12,5,2,0,0,51.5,False,none
F13,Micro_FailedBreak:lo@p1,LONG,aligned,standard,696,31.64,6.566,45,86.7,86.7,86.7,2.213,-153.0,5,17,14,5,5,0,0,85.7,False,none
F13,Micro_FailedBreak:lo@p1,LONG,counter,standard,941,42.77,8.877,74,79.7,79.7,79.7,1.099,-153.0,3,19,9,5,4,0,0,53.3,False,none
F13,Micro_FailedBreak:lo@p1,SHORT,aligned,standard,941,42.77,8.877,72,81.9,81.9,81.9,1.011,-282.5,3,19,11,5,3,0,0,56.7,False,none
F13,Micro_FailedBreak:lo@p1,SHORT,counter,standard,696,31.64,6.566,44,75.0,75.0,75.0,0.632,-306.0,3,17,9,5,2,0,0,50.0,False,none
F13,Micro_FractalDim:hi@p50,LONG,aligned,standard,40421,1837.32,381.33,770,79.2,79.3,79.2,1.212,-456.3,4,22,14,6,4,1,0,64.7,False,none
F13,Micro_FractalDim:hi@p50,LONG,counter,standard,40544,1842.91,382.491,868,82.4,82.4,82.4,1.342,-400.9,6,22,17,6,5,1,0,82.4,False,none
F13,Micro_FractalDim:hi@p50,SHORT,aligned,standard,40544,1842.91,382.491,837,78.9,78.9,78.9,1.018,-403.0,4,22,12,6,4,2,0,58.8,False,none
F13,Micro_FractalDim:hi@p50,SHORT,counter,standard,40421,1837.32,381.33,771,80.0,80.0,80.0,1.297,-479.5,6,22,16,6,6,0,0,82.4,False,none
F13,Micro_FractalDim:hi@p60,LONG,aligned,standard,32950,1497.73,310.849,668,79.8,79.8,79.8,1.257,-536.6,5,22,12,6,4,0,0,61.8,False,none
F13,Micro_FractalDim:hi@p60,LONG,counter,standard,32817,1491.68,309.594,719,82.5,82.5,82.5,1.389,-400.9,6,22,15,6,5,1,0,76.5,False,none
F13,Micro_FractalDim:hi@p60,SHORT,aligned,standard,32817,1491.68,309.594,713,79.5,79.6,79.5,1.02,-607.1,4,22,11,6,4,2,0,55.9,False,none
F13,Micro_FractalDim:hi@p60,SHORT,counter,standard,32950,1497.73,310.849,619,79.8,79.9,79.8,1.357,-500.7,6,22,14,6,4,1,0,70.6,False,none
F13,Micro_FractalDim:hi@p70,LONG,aligned,standard,25186,1144.82,237.604,531,79.8,79.8,79.8,1.22,-356.0,5,22,14,5,3,0,0,66.7,False,none
F13,Micro_FractalDim:hi@p70,LONG,counter,standard,24850,1129.55,234.434,590,83.2,83.2,83.2,1.406,-252.6,6,22,18,6,5,1,0,85.3,False,none
F13,Micro_FractalDim:hi@p70,SHORT,aligned,standard,24850,1129.55,234.434,576,80.2,80.3,80.2,1.084,-448.9,4,22,14,6,3,1,0,61.8,False,none
F13,Micro_FractalDim:hi@p70,SHORT,counter,standard,25186,1144.82,237.604,507,79.9,80.0,79.9,1.343,-440.6,6,22,14,5,4,1,0,72.7,False,none
F13,Micro_FractalDim:hi@p80,LONG,aligned,standard,17074,776.09,161.075,398,79.1,79.1,79.1,1.232,-369.3,6,22,13,5,4,0,0,69.7,False,none
F13,Micro_FractalDim:hi@p80,LONG,counter,standard,16797,763.5,158.462,426,83.1,83.1,83.1,1.389,-206.6,4,22,14,6,6,1,0,70.6,False,none
F13,Micro_FractalDim:hi@p80,SHORT,aligned,standard,16797,763.5,158.462,402,79.1,79.3,79.1,1.153,-346.0,5,22,11,6,4,1,0,58.8,False,none
F13,Micro_FractalDim:hi@p80,SHORT,counter,standard,17074,776.09,161.075,390,81.5,81.7,81.5,1.426,-323.7,6,22,15,5,4,1,0,75.8,False,none
F13,Micro_FractalDim:hi@p90,LONG,aligned,standard,8677,394.41,81.858,224,79.0,79.0,79.0,1.099,-235.7,4,22,14,5,2,0,0,60.6,False,none
F13,Micro_FractalDim:hi@p90,LONG,counter,standard,8642,392.82,81.528,273,85.0,85.0,85.0,1.537,-218.3,5,21,15,6,6,0,0,78.8,False,none
F13,Micro_FractalDim:hi@p90,SHORT,aligned,standard,8642,392.82,81.528,249,80.7,80.7,80.7,1.263,-337.3,4,21,15,6,5,0,0,72.7,False,none
F13,Micro_FractalDim:hi@p90,SHORT,counter,standard,8677,394.41,81.858,217,82.9,83.3,82.9,1.622,-206.4,6,22,16,5,4,1,0,78.8,False,none
F13,Micro_FractalDim:hi@p95,LONG,aligned,standard,624,28.36,5.887,17,70.6,70.6,70.6,0.736,-118.6,2,5,2,3,1,0,0,41.7,False,none
F13,Micro_FractalDim:hi@p95,LONG,counter,standard,713,32.41,6.726,19,100.0,100.0,100.0,999.0,15.8,4,5,5,4,4,0,0,100.0,True,STAR
F13,Micro_FractalDim:hi@p95,SHORT,aligned,standard,713,32.41,6.726,14,64.3,64.3,64.3,0.353,-260.2,2,5,3,4,2,0,0,53.8,False,none
F13,Micro_FractalDim:hi@p95,SHORT,counter,standard,624,28.36,5.887,18,88.9,88.9,88.9,1.855,-75.9,3,5,4,3,2,0,0,75.0,False,none
F13,Micro_FractalDim:hi@p97,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p97,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p97,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p97,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p99,LONG,aligned,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p99,LONG,counter,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p99,SHORT,aligned,standard,128,5.82,1.208,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:hi@p99,SHORT,counter,standard,101,4.59,0.953,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,False,none
F13,Micro_FractalDim:lo@p50,LONG,aligned,standard,36106,1641.18,340.623,818,77.5,77.6,77.5,1.12,-607.5,4,22,14,6,3,1,0,61.8,False,none
F13,Micro_FractalDim:lo@p50,LONG,counter,standard,35890,1631.36,338.585,920,81.2,81.3,81.2,1.368,-656.5,6,22,17,6,5,4,1,82.4,False,none
F13,Micro_FractalDim:lo@p50,SHORT,aligned,standard,35890,1631.36,338.585,907,79.2,79.5,79.2,1.143,-459.0,5,22,13,6,4,4,1,64.7,False,none
F13,Micro_FractalDim:lo@p50,SHORT,counter,standard,36106,1641.18,340.623,817,78.6,78.7,78.6,1.178,-448.2,4,22,14,6,4,3,0,64.7,False,none
F13,Micro_FractalDim:lo@p40,LONG,aligned,standard,28552,1297.82,269.358,714,77.0,77.1,77.0,1.09,-464.6,3,22,10,6,3,1,0,47.1,False,none
F13,Micro_FractalDim:lo@p40,LONG,counter,standard,28382,1290.09,267.755,807,82.3,82.4,82.3,1.509,-433.0,6,22,16,6,6,4,1,82.4,False,none
F13,Micro_FractalDim:lo@p40,SHORT,aligned,standard,28382,1290.09,267.755,777,78.6,79.0,78.6,1.071,-459.0,5,22,13,6,2,4,1,58.8,False,none
F13,Micro_FractalDim:lo@p40,SHORT,counter,standard,28552,1297.82,269.358,713,79.5,79.6,79.5,1.196,-393.4,6,22,15,6,5,2,0,76.5,False,none
F13,Micro_FractalDim:lo@p30,LONG,aligned,standard,21155,961.59,199.575,586,75.9,76.2,75.9,1.086,-499.2,4,22,10,6,4,2,0,52.9,False,none
F13,Micro_FractalDim:lo@p30,LONG,counter,standard,20985,953.86,197.972,666,82.1,82.2,82.1,1.49,-500.6,5,22,16,6,6,3,1,79.4,False,none
F13,Micro_FractalDim:lo@p30,SHORT,aligned,standard,20985,953.86,197.972,624,77.1,77.5,77.1,1.047,-548.1,4,22,12,6,4,3,1,58.8,False,none
F13,Micro_FractalDim:lo@p30,SHORT,counter,standard,21155,961.59,199.575,587,78.5,78.8,78.5,1.198,-409.0,6,22,16,6,5,3,0,79.4,False,none
F13,Micro_FractalDim:lo@p20,LONG,aligned,standard,13943,633.77,131.538,452,76.1,76.4,76.1,1.112,-330.0,4,22,12,6,4,2,0,58.8,False,none
F13,Micro_FractalDim:lo@p20,LONG,counter,standard,13777,626.23,129.972,520,79.6,79.7,79.6,1.244,-383.3,6,22,14,5,5,3,1,75.8,False,none
F13,Micro_FractalDim:lo@p20,SHORT,aligned,standard,13777,626.23,129.972,479,76.0,76.5,76.0,1.018,-304.3,3,22,10,5,2,3,1,45.5,False,none
F13,Micro_FractalDim:lo@p20,SHORT,counter,standard,13943,633.77,131.538,440,76.6,76.9,76.6,1.155,-418.7,4,22,13,6,5,2,0,64.7,False,none
F13,Micro_FractalDim:lo@p10,LONG,aligned,standard,6813,309.68,64.274,276,79.0,79.6,79.0,1.299,-311.6,5,22,17,6,4,2,0,76.5,False,none
F13,Micro_FractalDim:lo@p10,LONG,counter,standard,6735,306.14,63.538,303,81.8,82.1,81.8,1.483,-258.4,4,22,15,5,4,1,1,69.7,False,none
F13,Micro_FractalDim:lo@p10,SHORT,aligned,standard,6735,306.14,63.538,295,77.3,77.3,77.3,1.037,-271.1,3,22,11,5,4,0,0,54.5,False,none
F13,Micro_FractalDim:lo@p10,SHORT,counter,standard,6813,309.68,64.274,272,77.6,78.1,77.6,1.201,-287.3,3,22,10,6,5,2,0,52.9,False,none
F13,Micro_FractalDim:lo@p5,LONG,aligned,standard,3411,155.05,32.179,178,82.0,82.5,82.0,1.434,-362.9,4,21,13,6,3,1,0,60.6,False,none
F13,Micro_FractalDim:lo@p5,LONG,counter,standard,3326,151.18,31.377,168,83.3,83.3,83.3,1.593,-264.4,5,21,17,5,4,0,1,81.2,False,none
F13,Micro_FractalDim:lo@p5,SHORT,aligned,standard,3326,151.18,31.377,170,76.5,76.5,76.5,1.015,-360.0,3,21,14,5,3,0,1,62.5,False,none
F13,Micro_FractalDim:lo@p5,SHORT,counter,standard,3411,155.05,32.179,167,82.0,82.0,82.0,1.681,-288.1,5,21,14,6,6,0,0,75.8,False,none
F13,Micro_FractalDim:lo@p3,LONG,aligned,standard,2031,92.32,19.16,116,78.4,79.1,78.4,1.06,-344.4,4,19,11,5,3,1,0,60.0,False,none
F13,Micro_FractalDim:lo@p3,LONG,counter,standard,1983,90.14,18.708,109,80.7,80.7,80.7,1.27,-208.9,5,21,16,5,3,0,1,75.0,False,none
F13,Micro_FractalDim:lo@p3,SHORT,aligned,standard,1983,90.14,18.708,109,77.1,77.1,77.1,1.085,-386.8,3,21,10,5,3,0,1,50.0,False,none
F13,Micro_FractalDim:lo@p3,SHORT,counter,standard,2031,92.32,19.16,104,83.7,83.7,83.7,2.205,-227.2,5,19,14,5,5,0,0,80.0,False,none
F13,Micro_FractalDim:lo@p1,LONG,aligned,standard,8,0.36,0.075,2,100.0,100.0,100.0,999.0,43.1,1,1,1,1,1,0,0,100.0,False,surface
F13,Micro_FractalDim:lo@p1,LONG,counter,standard,15,0.68,0.142,1,100.0,100.0,100.0,999.0,44.5,1,1,1,1,1,0,0,100.0,False,surface
F13,Micro_FractalDim:lo@p1,SHORT,aligned,standard,15,0.68,0.142,1,100.0,100.0,100.0,999.0,12.8,1,1,1,1,1,0,0,100.0,False,surface
F13,Micro_GarmanKlass:hi@p50,LONG,aligned,standard,24078,1094.45,227.151,1153,79.3,79.3,79.3,1.214,-613.3,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_GarmanKlass:hi@p50,LONG,counter,standard,27741,1260.95,261.708,1300,81.8,81.8,81.8,1.36,-645.9,6,22,19,6,6,5,1,91.2,False,none
F13,Micro_GarmanKlass:hi@p50,SHORT,aligned,standard,27741,1260.95,261.708,1247,78.3,78.4,78.3,1.085,-565.1,4,22,13,6,3,4,1,58.8,False,none
F13,Micro_GarmanKlass:hi@p50,SHORT,counter,standard,24078,1094.45,227.151,1191,78.2,78.3,78.2,1.153,-678.6,4,22,14,6,4,4,0,64.7,False,none
F13,Micro_GarmanKlass:hi@p60,LONG,aligned,standard,18934,860.64,178.623,1139,79.2,79.3,79.2,1.21,-613.3,6,22,13,6,5,1,0,70.6,False,none
F13,Micro_GarmanKlass:hi@p60,LONG,counter,standard,22432,1019.64,211.623,1289,82.0,82.0,82.0,1.376,-645.9,6,22,19,6,6,5,1,91.2,False,none
F13,Micro_GarmanKlass:hi@p60,SHORT,aligned,standard,22432,1019.64,211.623,1232,78.3,78.5,78.3,1.08,-568.9,4,22,13,6,3,4,1,58.8,False,none
F13,Micro_GarmanKlass:hi@p60,SHORT,counter,standard,18934,860.64,178.623,1180,78.2,78.4,78.2,1.156,-678.6,4,22,14,6,4,4,0,64.7,False,none
F13,Micro_GarmanKlass:hi@p70,LONG,aligned,standard,14235,647.05,134.292,1138,79.7,79.8,79.7,1.247,-641.4,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_GarmanKlass:hi@p70,LONG,counter,standard,17100,777.27,161.321,1244,81.4,81.4,81.4,1.35,-592.2,6,22,19,6,6,5,1,91.2,False,none
F13,Micro_GarmanKlass:hi@p70,SHORT,aligned,standard,17100,777.27,161.321,1206,78.3,78.5,78.3,1.059,-798.6,4,22,13,6,3,4,1,58.8,False,none
F13,Micro_GarmanKlass:hi@p70,SHORT,counter,standard,14235,647.05,134.292,1154,78.3,78.5,78.3,1.158,-678.6,5,22,14,6,4,3,0,67.6,False,none
F13,Micro_GarmanKlass:hi@p80,LONG,aligned,standard,9713,441.5,91.632,1064,79.7,79.8,79.7,1.24,-583.3,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_GarmanKlass:hi@p80,LONG,counter,standard,11493,522.41,108.425,1187,81.2,81.2,81.2,1.299,-548.1,6,22,18,6,5,5,1,85.3,False,none
F13,Micro_GarmanKlass:hi@p80,SHORT,aligned,standard,11493,522.41,108.425,1131,79.1,79.3,79.1,1.091,-810.8,4,22,14,6,3,4,1,61.8,False,none
F13,Micro_GarmanKlass:hi@p80,SHORT,counter,standard,9713,441.5,91.632,1081,78.1,78.3,78.1,1.147,-565.6,5,22,13,6,5,3,0,67.6,False,none
F13,Micro_GarmanKlass:hi@p90,LONG,aligned,standard,5268,239.45,49.698,907,80.9,81.0,80.9,1.325,-476.1,6,22,14,6,5,1,0,73.5,False,none
F13,Micro_GarmanKlass:hi@p90,LONG,counter,standard,5846,265.73,55.151,973,81.2,81.3,81.2,1.313,-583.4,6,22,17,6,5,2,1,82.4,False,none
F13,Micro_GarmanKlass:hi@p90,SHORT,aligned,standard,5846,265.73,55.151,971,79.8,79.9,79.8,1.107,-596.4,4,22,12,6,3,2,1,55.9,False,none
F13,Micro_GarmanKlass:hi@p90,SHORT,counter,standard,5268,239.45,49.698,934,78.5,78.7,78.5,1.162,-499.5,5,22,13,6,5,3,0,67.6,False,none
F13,Micro_GarmanKlass:hi@p95,LONG,aligned,standard,2840,129.09,26.792,699,80.4,80.5,80.4,1.317,-386.7,6,22,14,6,4,1,0,70.6,False,none
F13,Micro_GarmanKlass:hi@p95,LONG,counter,standard,3015,137.05,28.443,703,79.1,79.1,79.1,1.205,-541.5,5,22,13,6,4,3,1,64.7,False,none
F13,Micro_GarmanKlass:hi@p95,SHORT,aligned,standard,3015,137.05,28.443,729,80.0,80.1,80.0,1.174,-311.5,5,22,13,6,3,2,1,61.8,False,none
F13,Micro_GarmanKlass:hi@p95,SHORT,counter,standard,2840,129.09,26.792,705,77.3,77.5,77.3,1.077,-451.2,4,22,13,6,4,2,0,61.8,False,none
F13,Micro_GarmanKlass:hi@p97,LONG,aligned,standard,1834,83.36,17.302,549,79.2,79.2,79.2,1.24,-412.5,4,22,11,6,3,0,0,52.9,False,none
F13,Micro_GarmanKlass:hi@p97,LONG,counter,standard,1815,82.5,17.123,528,78.8,78.7,78.8,1.148,-588.8,5,22,12,6,4,1,1,61.8,False,none
F13,Micro_GarmanKlass:hi@p97,SHORT,aligned,standard,1815,82.5,17.123,549,80.7,80.8,80.7,1.171,-391.8,6,22,13,6,4,2,1,67.6,False,none
F13,Micro_GarmanKlass:hi@p97,SHORT,counter,standard,1834,83.36,17.302,562,77.6,77.7,77.6,1.118,-612.8,4,22,13,6,4,1,0,61.8,False,none
F13,Micro_GarmanKlass:hi@p99,LONG,aligned,standard,798,36.27,7.528,290,76.9,76.9,76.9,1.167,-314.9,4,22,11,6,4,0,0,55.9,False,none
F13,Micro_GarmanKlass:hi@p99,LONG,counter,standard,699,31.77,6.594,247,78.5,78.5,78.5,1.152,-285.5,4,22,15,6,4,1,1,67.6,False,none
