family,signal_def,direction,d2d_mode,gating,total_firings,firings_per_week,firings_per_day,trades,wr_post_fc,wr_pre_fc,WR,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,exit_FC,exit_EOD,persistence,survival,tier
F13,MultiDay_Slope:hi@p97,LONG,aligned,standard,16900,768.18,159.434,172,78.5,78.5,78.5,0.994,-335.9,2,12,6,5,2,0,0,45.5,False,none
F13,MultiDay_Slope:hi@p97,LONG,counter,standard,16185,735.68,152.689,194,82.5,82.5,82.5,1.469,-104.6,4,12,10,5,5,0,0,86.4,False,none
F13,MultiDay_Slope:hi@p97,SHORT,aligned,standard,16185,735.68,152.689,205,79.0,79.0,79.0,1.017,-148.3,2,12,7,5,2,0,0,50.0,False,none
F13,MultiDay_Slope:hi@p97,SHORT,counter,standard,16900,768.18,159.434,160,77.5,77.5,77.5,1.145,-244.4,4,12,7,5,3,0,0,63.6,False,none
F13,MultiDay_Slope:hi@p99,LONG,aligned,standard,14299,649.95,134.896,142,81.0,81.0,81.0,1.179,-222.5,4,12,7,4,1,0,0,57.1,False,none
F13,MultiDay_Slope:hi@p99,LONG,counter,standard,13512,614.18,127.472,155,79.4,79.4,79.4,1.113,-364.5,4,12,7,5,3,0,0,63.6,False,none
F13,MultiDay_Slope:hi@p99,SHORT,aligned,standard,13512,614.18,127.472,160,78.8,78.8,78.8,1.21,-153.0,3,12,7,5,3,0,0,59.1,False,none
F13,MultiDay_Slope:hi@p99,SHORT,counter,standard,14299,649.95,134.896,135,77.8,77.8,77.8,1.02,-244.4,3,12,6,5,3,0,0,54.5,False,none
F13,MultiDay_Slope:lo@p50,LONG,aligned,standard,35832,1628.73,338.038,572,78.7,78.8,78.7,1.245,-613.3,4,22,13,6,5,1,0,64.7,False,none
F13,MultiDay_Slope:lo@p50,LONG,counter,standard,34365,1562.05,324.198,557,83.3,83.2,83.3,1.493,-645.9,6,22,15,6,5,4,1,76.5,False,none
F13,MultiDay_Slope:lo@p50,SHORT,aligned,standard,34365,1562.05,324.198,522,75.3,75.7,75.3,0.917,-559.0,2,22,9,6,2,3,0,38.2,False,none
F13,MultiDay_Slope:lo@p50,SHORT,counter,standard,35832,1628.73,338.038,639,79.0,79.2,79.0,1.091,-488.8,4,22,12,6,3,3,0,55.9,False,none
F13,MultiDay_Slope:lo@p40,LONG,aligned,standard,31114,1414.27,293.528,444,78.4,78.7,78.4,1.265,-613.3,4,22,13,6,4,2,0,61.8,False,none
F13,MultiDay_Slope:lo@p40,LONG,counter,standard,29918,1359.91,282.245,458,82.8,82.6,82.8,1.443,-645.9,6,21,16,6,5,3,0,81.8,False,none
F13,MultiDay_Slope:lo@p40,SHORT,aligned,standard,29918,1359.91,282.245,413,73.6,74.0,73.6,0.885,-559.0,2,21,8,6,2,2,0,36.4,False,none
F13,MultiDay_Slope:lo@p40,SHORT,counter,standard,31114,1414.27,293.528,508,78.9,78.9,78.9,1.072,-378.9,3,22,13,6,3,1,0,55.9,False,none
F13,MultiDay_Slope:lo@p30,LONG,aligned,standard,26422,1201.0,249.264,331,79.2,79.2,79.2,1.349,-473.5,4,19,12,6,3,0,0,61.3,False,none
F13,MultiDay_Slope:lo@p30,LONG,counter,standard,24868,1130.36,234.604,341,82.7,82.6,82.7,1.541,-645.9,5,20,15,6,6,2,0,81.2,False,none
F13,MultiDay_Slope:lo@p30,SHORT,aligned,standard,24868,1130.36,234.604,301,74.4,74.7,74.4,0.982,-509.4,4,20,8,6,2,1,0,43.8,False,none
F13,MultiDay_Slope:lo@p30,SHORT,counter,standard,26422,1201.0,249.264,380,78.7,78.6,78.7,1.026,-378.9,3,19,11,5,2,1,0,53.3,False,none
F13,MultiDay_Slope:lo@p20,LONG,aligned,standard,22336,1015.27,210.717,270,80.4,80.4,80.4,1.198,-473.5,4,18,9,5,4,0,0,60.7,False,none
F13,MultiDay_Slope:lo@p20,LONG,counter,standard,20624,937.45,194.566,248,82.7,82.5,82.7,1.465,-645.9,4,18,13,6,5,2,0,73.3,False,none
F13,MultiDay_Slope:lo@p20,SHORT,aligned,standard,20624,937.45,194.566,229,75.1,75.4,75.1,1.105,-345.1,4,18,9,6,4,1,0,56.7,False,none
F13,MultiDay_Slope:lo@p20,SHORT,counter,standard,22336,1015.27,210.717,296,79.7,79.7,79.7,1.09,-378.9,2,18,11,5,3,1,0,57.1,False,none
F13,MultiDay_Slope:lo@p10,LONG,aligned,standard,18114,823.36,170.887,198,80.3,80.3,80.3,1.219,-299.1,4,17,8,5,4,0,0,59.3,False,none
F13,MultiDay_Slope:lo@p10,LONG,counter,standard,16535,751.59,155.991,163,87.7,87.6,87.7,2.191,-153.0,4,15,12,5,5,2,0,80.8,False,none
F13,MultiDay_Slope:lo@p10,SHORT,aligned,standard,16535,751.59,155.991,158,74.1,74.5,74.1,0.908,-270.1,2,15,5,5,2,1,0,34.6,False,none
F13,MultiDay_Slope:lo@p10,SHORT,counter,standard,18114,823.36,170.887,208,80.3,80.2,80.3,1.044,-378.9,2,17,10,5,4,1,0,59.3,False,none
F13,MultiDay_Slope:lo@p5,LONG,aligned,standard,15311,695.95,144.443,143,83.2,83.2,83.2,1.436,-283.4,4,13,9,5,4,0,0,73.9,False,none
F13,MultiDay_Slope:lo@p5,LONG,counter,standard,13839,629.05,130.557,116,86.2,86.0,86.2,2.073,-153.0,4,12,9,5,5,2,0,78.3,False,none
F13,MultiDay_Slope:lo@p5,SHORT,aligned,standard,13839,629.05,130.557,113,75.2,75.9,75.2,0.926,-133.8,2,12,5,5,2,1,0,39.1,False,none
F13,MultiDay_Slope:lo@p5,SHORT,counter,standard,15311,695.95,144.443,147,76.2,76.7,76.2,0.844,-378.9,1,13,6,4,1,1,0,36.4,False,none
F13,MultiDay_Slope:lo@p3,LONG,aligned,standard,13898,631.73,131.113,147,83.0,83.0,83.0,1.26,-296.7,4,13,8,5,3,0,0,65.2,False,none
F13,MultiDay_Slope:lo@p3,LONG,counter,standard,12676,576.18,119.585,96,88.5,88.3,88.5,2.31,-153.0,4,9,8,5,5,2,0,89.5,False,none
F13,MultiDay_Slope:lo@p3,SHORT,aligned,standard,12676,576.18,119.585,89,69.7,70.5,69.7,0.753,-214.3,1,9,1,5,1,1,0,15.8,False,none
F13,MultiDay_Slope:lo@p3,SHORT,counter,standard,13898,631.73,131.113,138,76.8,77.4,76.8,0.808,-378.9,0,13,5,4,0,1,0,22.7,False,none
F13,MultiDay_Slope:lo@p1,LONG,aligned,standard,11742,533.73,110.774,104,81.7,81.7,81.7,1.539,-214.6,4,10,6,5,4,0,0,70.0,False,none
F13,MultiDay_Slope:lo@p1,LONG,counter,standard,10723,487.41,101.16,60,85.0,84.7,85.0,1.908,-153.0,4,6,5,4,3,1,0,80.0,False,none
F13,MultiDay_Slope:lo@p1,SHORT,aligned,standard,10723,487.41,101.16,60,70.0,70.0,70.0,0.786,-246.6,1,6,1,4,1,0,0,20.0,False,none
F13,MultiDay_Slope:lo@p1,SHORT,counter,standard,11742,533.73,110.774,107,78.5,78.3,78.5,0.776,-378.9,2,10,4,4,2,1,0,42.1,False,none
F13,OBV_Macd:hi@p50,LONG,aligned,standard,53006,2409.36,500.057,825,77.1,77.2,77.1,1.048,-652.9,4,22,11,6,3,1,0,52.9,False,none
F13,OBV_Macd:hi@p50,LONG,counter,standard,23857,1084.41,225.066,390,79.2,79.3,79.2,1.332,-250.8,4,22,15,6,4,3,1,67.6,False,none
F13,OBV_Macd:hi@p50,SHORT,aligned,standard,23857,1084.41,225.066,356,79.5,79.4,79.5,1.196,-306.0,5,22,14,6,4,1,1,67.6,False,none
F13,OBV_Macd:hi@p50,SHORT,counter,standard,53006,2409.36,500.057,829,79.3,79.4,79.3,1.254,-527.1,5,22,14,6,5,3,0,70.6,False,none
F13,OBV_Macd:hi@p60,LONG,aligned,standard,41523,1887.41,391.726,740,76.4,76.5,76.4,1.006,-772.5,3,22,11,6,2,1,0,47.1,False,none
F13,OBV_Macd:hi@p60,LONG,counter,standard,15040,683.64,141.887,326,79.4,79.6,79.4,1.351,-250.8,4,22,15,6,5,3,1,70.6,False,none
F13,OBV_Macd:hi@p60,SHORT,aligned,standard,15040,683.64,141.887,304,78.0,78.1,78.0,1.082,-306.0,4,22,11,6,3,2,1,52.9,False,none
F13,OBV_Macd:hi@p60,SHORT,counter,standard,41523,1887.41,391.726,761,80.7,80.9,80.7,1.431,-492.9,5,22,16,6,5,3,0,76.5,False,none
F13,OBV_Macd:hi@p70,LONG,aligned,standard,29956,1361.64,282.604,676,76.8,76.9,76.8,0.972,-456.2,3,22,12,6,3,1,0,52.9,False,none
F13,OBV_Macd:hi@p70,LONG,counter,standard,9010,409.55,85.0,270,80.7,80.9,80.7,1.44,-250.8,5,21,14,6,4,3,1,69.7,False,none
F13,OBV_Macd:hi@p70,SHORT,aligned,standard,9010,409.55,85.0,248,77.0,77.2,77.0,0.942,-306.0,3,21,11,6,2,2,1,48.5,False,none
F13,OBV_Macd:hi@p70,SHORT,counter,standard,29956,1361.64,282.604,661,80.8,81.0,80.8,1.389,-508.5,5,22,16,6,5,3,0,76.5,False,none
F13,OBV_Macd:hi@p80,LONG,aligned,standard,19521,887.32,184.16,566,75.4,75.4,75.4,0.94,-455.0,2,22,9,5,1,0,0,36.4,False,none
F13,OBV_Macd:hi@p80,LONG,counter,standard,4835,219.77,45.613,197,81.2,81.5,81.2,1.498,-221.7,5,20,14,6,5,2,1,75.0,False,none
F13,OBV_Macd:hi@p80,SHORT,aligned,standard,4835,219.77,45.613,182,78.0,77.9,78.0,1.062,-274.5,3,20,11,6,4,1,1,56.2,False,none
F13,OBV_Macd:hi@p80,SHORT,counter,standard,19521,887.32,184.16,560,81.4,81.5,81.4,1.441,-508.5,5,22,18,5,5,2,0,84.8,False,none
F13,OBV_Macd:hi@p90,LONG,aligned,standard,10354,470.64,97.679,425,75.5,75.5,75.5,0.926,-254.0,2,22,11,5,3,0,0,48.5,False,none
F13,OBV_Macd:hi@p90,LONG,counter,standard,2162,98.27,20.396,129,83.7,84.3,83.7,1.743,-225.5,5,18,13,5,4,2,0,75.9,False,none
F13,OBV_Macd:hi@p90,SHORT,aligned,standard,2162,98.27,20.396,123,78.9,78.7,78.9,1.074,-278.5,4,18,12,5,3,1,1,65.5,False,none
F13,OBV_Macd:hi@p90,SHORT,counter,standard,10354,470.64,97.679,409,80.9,81.1,80.9,1.453,-284.5,4,22,18,5,4,1,0,78.8,False,none
F13,OBV_Macd:hi@p95,LONG,aligned,standard,5999,272.68,56.594,321,76.0,76.0,76.0,1.005,-223.6,2,19,11,5,2,0,0,50.0,False,none
F13,OBV_Macd:hi@p95,LONG,counter,standard,1104,50.18,10.415,75,82.7,83.6,82.7,2.137,-211.2,4,16,8,5,3,2,0,55.6,False,none
F13,OBV_Macd:hi@p95,SHORT,aligned,standard,1104,50.18,10.415,69,78.3,77.9,78.3,0.951,-215.0,3,16,9,5,2,1,1,51.9,False,none
F13,OBV_Macd:hi@p95,SHORT,counter,standard,5999,272.68,56.594,287,78.7,78.7,78.7,1.24,-265.0,4,19,12,5,3,0,0,63.3,False,none
F13,OBV_Macd:hi@p97,LONG,aligned,standard,4152,188.73,39.17,238,74.8,74.8,74.8,0.942,-272.1,2,18,7,5,2,0,0,37.9,False,none
F13,OBV_Macd:hi@p97,LONG,counter,standard,719,32.68,6.783,54,87.0,88.5,87.0,3.178,-94.0,4,15,11,5,4,2,0,73.1,False,none
F13,OBV_Macd:hi@p97,SHORT,aligned,standard,719,32.68,6.783,46,80.4,80.0,80.4,1.045,-176.5,5,15,10,5,3,1,0,69.2,False,none
F13,OBV_Macd:hi@p97,SHORT,counter,standard,4152,188.73,39.17,210,80.5,80.5,80.5,1.31,-206.5,5,18,12,5,4,0,0,72.4,False,none
F13,OBV_Macd:hi@p99,LONG,aligned,standard,2481,112.77,23.406,123,74.0,74.0,74.0,1.005,-221.8,3,16,6,5,2,0,0,40.7,False,none
F13,OBV_Macd:hi@p99,LONG,counter,standard,390,17.73,3.679,27,85.2,88.5,85.2,2.435,-92.9,4,12,9,5,5,1,0,78.3,False,none
F13,OBV_Macd:hi@p99,SHORT,aligned,standard,390,17.73,3.679,23,82.6,81.8,82.6,1.274,-153.0,5,12,9,5,3,1,0,73.9,False,none
F13,OBV_Macd:hi@p99,SHORT,counter,standard,2481,112.77,23.406,122,79.5,79.5,79.5,1.252,-239.6,3,16,9,5,3,0,0,55.6,False,none
F13,OBV_Macd:lo@p50,LONG,aligned,standard,23461,1066.41,221.33,420,80.5,80.5,80.5,1.365,-613.3,5,22,15,6,4,0,0,70.6,False,none
F13,OBV_Macd:lo@p50,LONG,counter,standard,52516,2387.09,495.434,995,82.8,82.9,82.8,1.39,-553.8,6,22,16,6,6,2,0,82.4,False,none
F13,OBV_Macd:lo@p50,SHORT,aligned,standard,52516,2387.09,495.434,1000,77.9,78.1,77.9,1.041,-559.0,4,22,12,6,2,2,0,52.9,False,none
F13,OBV_Macd:lo@p50,SHORT,counter,standard,23461,1066.41,221.33,442,77.1,77.3,77.1,1.054,-302.2,4,22,13,6,4,1,0,61.8,False,none
F13,OBV_Macd:lo@p40,LONG,aligned,standard,14314,650.64,135.038,340,80.0,80.5,80.0,1.429,-493.7,5,22,15,5,3,2,0,69.7,False,none
F13,OBV_Macd:lo@p40,LONG,counter,standard,41904,1904.73,395.321,946,82.0,82.1,82.0,1.33,-536.8,6,22,17,6,6,2,0,85.3,False,none
F13,OBV_Macd:lo@p40,SHORT,aligned,standard,41904,1904.73,395.321,934,77.9,78.0,77.9,1.046,-597.4,3,22,13,6,2,1,0,52.9,False,none
F13,OBV_Macd:lo@p40,SHORT,counter,standard,14314,650.64,135.038,359,76.0,76.3,76.0,0.977,-386.3,3,22,13,5,4,1,0,60.6,False,none
F13,OBV_Macd:lo@p30,LONG,aligned,standard,7914,359.73,74.66,274,81.8,81.8,81.8,1.644,-387.6,6,21,14,5,3,0,0,71.9,False,none
F13,OBV_Macd:lo@p30,LONG,counter,standard,29824,1355.64,281.358,850,82.8,82.8,82.8,1.388,-553.8,6,22,17,6,6,1,0,85.3,False,none
F13,OBV_Macd:lo@p30,SHORT,aligned,standard,29824,1355.64,281.358,859,76.9,77.0,76.9,1.002,-386.3,2,22,12,6,3,1,0,50.0,False,none
F13,OBV_Macd:lo@p30,SHORT,counter,standard,7914,359.73,74.66,295,75.6,75.6,75.6,0.962,-407.5,3,21,13,5,3,0,0,59.4,False,none
F13,OBV_Macd:lo@p20,LONG,aligned,standard,4291,195.05,40.481,219,82.6,82.6,82.6,1.911,-410.9,6,21,15,5,5,0,0,81.2,False,none
F13,OBV_Macd:lo@p20,LONG,counter,standard,18967,862.14,178.934,725,83.2,83.2,83.2,1.458,-559.2,5,22,15,6,6,0,0,76.5,False,none
F13,OBV_Macd:lo@p20,SHORT,aligned,standard,18967,862.14,178.934,727,75.8,75.8,75.8,0.938,-631.6,4,22,8,6,2,0,0,41.2,False,none
F13,OBV_Macd:lo@p20,SHORT,counter,standard,4291,195.05,40.481,220,73.2,73.2,73.2,0.853,-437.4,2,21,13,5,1,0,0,50.0,False,none
F13,OBV_Macd:lo@p10,LONG,aligned,standard,1839,83.59,17.349,126,83.3,83.3,83.3,1.765,-177.2,5,20,14,5,3,0,0,71.0,False,none
F13,OBV_Macd:lo@p10,LONG,counter,standard,9725,442.05,91.745,505,83.0,83.0,83.0,1.423,-589.5,5,22,16,6,5,0,0,76.5,False,none
F13,OBV_Macd:lo@p10,SHORT,aligned,standard,9725,442.05,91.745,485,75.9,75.9,75.9,1.005,-371.9,2,22,11,6,4,0,0,50.0,False,none
F13,OBV_Macd:lo@p10,SHORT,counter,standard,1839,83.59,17.349,128,68.8,68.8,68.8,0.741,-445.5,2,20,9,5,1,0,0,38.7,False,none
F13,OBV_Macd:lo@p5,LONG,aligned,standard,851,38.68,8.028,77,85.7,85.7,85.7,2.295,-226.4,5,18,14,5,4,0,0,79.3,False,none
F13,OBV_Macd:lo@p5,LONG,counter,standard,5597,254.41,52.802,370,81.9,81.9,81.9,1.312,-620.7,5,22,17,6,3,0,0,73.5,False,none
F13,OBV_Macd:lo@p5,SHORT,aligned,standard,5597,254.41,52.802,335,77.6,77.6,77.6,1.152,-422.0,2,22,11,6,5,0,0,52.9,False,none
F13,OBV_Macd:lo@p5,SHORT,counter,standard,851,38.68,8.028,69,68.1,68.1,68.1,0.735,-313.9,2,18,6,5,2,0,0,34.5,False,none
F13,OBV_Macd:lo@p3,LONG,aligned,standard,567,25.77,5.349,58,86.2,86.2,86.2,2.617,-173.5,5,15,13,5,4,0,0,84.6,False,none
F13,OBV_Macd:lo@p3,LONG,counter,standard,4068,184.91,38.377,280,80.4,80.4,80.4,1.306,-552.7,5,20,15,5,2,0,0,71.0,False,none
F13,OBV_Macd:lo@p3,SHORT,aligned,standard,4068,184.91,38.377,256,77.7,77.7,77.7,1.201,-284.7,4,20,13,5,3,0,0,64.5,False,none
F13,OBV_Macd:lo@p3,SHORT,counter,standard,567,25.77,5.349,49,67.3,67.3,67.3,0.863,-288.0,3,15,6,5,2,0,0,42.3,False,none
F13,OBV_Macd:lo@p1,LONG,aligned,standard,282,12.82,2.66,23,91.3,91.3,91.3,5.206,11.5,6,11,11,4,4,0,0,100.0,False,surface
F13,OBV_Macd:lo@p1,LONG,counter,standard,2176,98.91,20.528,151,76.8,76.8,76.8,0.922,-347.3,4,16,8,5,2,0,0,51.9,False,none
F13,OBV_Macd:lo@p1,SHORT,aligned,standard,2176,98.91,20.528,137,79.6,79.6,79.6,1.357,-290.8,3,16,10,5,3,0,0,59.3,False,none
F13,OBV_Macd:lo@p1,SHORT,counter,standard,282,12.82,2.66,21,61.9,61.9,61.9,0.906,-202.6,3,11,4,4,1,0,0,38.1,False,none
F13,OBV_Velocity:hi@p50,LONG,aligned,standard,16150,734.09,152.358,681,78.7,79.1,78.7,1.186,-509.6,4,22,15,6,4,3,0,67.6,False,none
F13,OBV_Velocity:hi@p50,LONG,counter,standard,3927,178.5,37.047,189,82.0,82.0,82.0,1.299,-313.6,4,21,17,6,5,0,0,78.8,False,none
F13,OBV_Velocity:hi@p50,SHORT,aligned,standard,3927,178.5,37.047,185,78.9,78.9,78.9,0.948,-304.8,2,21,10,6,4,0,0,48.5,False,none
F13,OBV_Velocity:hi@p50,SHORT,counter,standard,16150,734.09,152.358,637,78.3,78.4,78.3,1.162,-322.7,3,22,13,6,4,2,0,58.8,False,none
F13,OBV_Velocity:hi@p60,LONG,aligned,standard,16150,734.09,152.358,681,78.7,79.1,78.7,1.186,-509.6,4,22,15,6,4,3,0,67.6,False,none
F13,OBV_Velocity:hi@p60,LONG,counter,standard,3927,178.5,37.047,189,82.0,82.0,82.0,1.299,-313.6,4,21,17,6,5,0,0,78.8,False,none
F13,OBV_Velocity:hi@p60,SHORT,aligned,standard,3927,178.5,37.047,185,78.9,78.9,78.9,0.948,-304.8,2,21,10,6,4,0,0,48.5,False,none
F13,OBV_Velocity:hi@p60,SHORT,counter,standard,16150,734.09,152.358,637,78.3,78.4,78.3,1.162,-322.7,3,22,13,6,4,2,0,58.8,False,none
F13,OBV_Velocity:hi@p70,LONG,aligned,standard,16150,734.09,152.358,681,78.7,79.1,78.7,1.186,-509.6,4,22,15,6,4,3,0,67.6,False,none
F13,OBV_Velocity:hi@p70,LONG,counter,standard,3927,178.5,37.047,189,82.0,82.0,82.0,1.299,-313.6,4,21,17,6,5,0,0,78.8,False,none
F13,OBV_Velocity:hi@p70,SHORT,aligned,standard,3927,178.5,37.047,185,78.9,78.9,78.9,0.948,-304.8,2,21,10,6,4,0,0,48.5,False,none
F13,OBV_Velocity:hi@p70,SHORT,counter,standard,16150,734.09,152.358,637,78.3,78.4,78.3,1.162,-322.7,3,22,13,6,4,2,0,58.8,False,none
F13,OBV_Velocity:hi@p80,LONG,aligned,standard,16150,734.09,152.358,681,78.7,79.1,78.7,1.186,-509.6,4,22,15,6,4,3,0,67.6,False,none
F13,OBV_Velocity:hi@p80,LONG,counter,standard,3927,178.5,37.047,189,82.0,82.0,82.0,1.299,-313.6,4,21,17,6,5,0,0,78.8,False,none
F13,OBV_Velocity:hi@p80,SHORT,aligned,standard,3927,178.5,37.047,185,78.9,78.9,78.9,0.948,-304.8,2,21,10,6,4,0,0,48.5,False,none
F13,OBV_Velocity:hi@p80,SHORT,counter,standard,16150,734.09,152.358,637,78.3,78.4,78.3,1.162,-322.7,3,22,13,6,4,2,0,58.8,False,none
F13,OBV_Velocity:hi@p90,LONG,aligned,standard,8476,385.27,79.962,665,78.6,79.0,78.6,1.192,-509.6,4,22,14,6,4,3,0,64.7,False,none
F13,OBV_Velocity:hi@p90,LONG,counter,standard,2057,93.5,19.406,183,82.0,82.0,82.0,1.289,-313.6,5,21,16,5,4,0,0,78.1,False,none
F13,OBV_Velocity:hi@p90,SHORT,aligned,standard,2057,93.5,19.406,181,80.1,80.1,80.1,1.015,-214.8,2,21,10,5,4,0,0,50.0,False,none
F13,OBV_Velocity:hi@p90,SHORT,counter,standard,8476,385.27,79.962,617,78.1,78.2,78.1,1.161,-304.1,3,22,13,6,4,2,0,58.8,False,none
F13,OBV_Velocity:hi@p95,LONG,aligned,standard,3990,181.36,37.642,575,78.8,78.8,78.8,1.206,-390.1,4,22,16,5,4,0,0,72.7,False,none
F13,OBV_Velocity:hi@p95,LONG,counter,standard,940,42.73,8.868,154,81.8,81.8,81.8,1.298,-313.6,5,21,13,5,4,0,0,68.8,False,none
F13,OBV_Velocity:hi@p95,SHORT,aligned,standard,940,42.73,8.868,159,83.0,83.0,83.0,1.278,-164.0,3,21,11,5,4,0,0,56.2,False,none
F13,OBV_Velocity:hi@p95,SHORT,counter,standard,3990,181.36,37.642,529,79.4,79.5,79.4,1.281,-303.5,4,22,15,5,4,1,0,69.7,False,none
F13,OBV_Velocity:hi@p97,LONG,aligned,standard,2459,111.77,23.198,458,78.8,78.8,78.8,1.166,-399.7,4,22,14,5,3,0,0,63.6,False,none
F13,OBV_Velocity:hi@p97,LONG,counter,standard,550,25.0,5.189,121,82.6,82.6,82.6,1.274,-153.0,5,21,14,5,5,0,0,75.0,False,none
F13,OBV_Velocity:hi@p97,SHORT,aligned,standard,550,25.0,5.189,128,83.6,83.6,83.6,1.315,-211.0,3,21,11,5,3,0,0,53.1,False,none
F13,OBV_Velocity:hi@p97,SHORT,counter,standard,2459,111.77,23.198,414,79.0,79.0,79.0,1.168,-342.4,4,22,12,5,3,0,0,57.6,False,none
F13,OBV_Velocity:hi@p99,LONG,aligned,standard,1010,45.91,9.528,257,78.6,78.6,78.6,1.083,-637.7,5,22,11,5,2,0,0,54.5,False,none
F13,OBV_Velocity:hi@p99,LONG,counter,standard,196,8.91,1.849,51,82.4,82.4,82.4,1.38,-135.7,5,16,12,5,3,0,0,74.1,False,none
F13,OBV_Velocity:hi@p99,SHORT,aligned,standard,196,8.91,1.849,51,82.4,82.4,82.4,1.306,-153.0,3,16,11,5,3,0,0,63.0,False,none
F13,OBV_Velocity:hi@p99,SHORT,counter,standard,1010,45.91,9.528,226,77.9,77.9,77.9,1.209,-243.6,3,22,12,5,3,0,0,54.5,False,none
F13,OBV_Velocity:lo@p50,LONG,aligned,standard,4069,184.95,38.387,164,79.9,80.4,79.9,1.241,-275.4,5,22,11,5,4,1,0,60.6,False,none
